rank,code,name,market,close,ma20,ma60,trend_score,vol_score,total_score,momentum_score,news_score,news_summary,scan_date,chunk
329,489790,한화비전,KOSPI,54500.0,45518.0,45772.0,20,30,50,0,0,,2026-01-17 15:24,1
328,4990,롯데지주,KOSPI,27850.0,26962.0,28641.0,20,30,50,0,0,,2026-01-17 15:24,1
327,51600,한전KPS,KOSPI,55500.0,51580.0,52020.0,20,30,50,0,0,,2026-01-17 15:24,1
326,185750,종근당,KOSPI,83300.0,83940.0,84698.0,20,30,50,0,0,,2026-01-17 15:26,1
325,137310,에스디바이오센서,KOSPI,8390.0,8882.0,9273.0,20,30,50,0,0,,2026-01-17 15:26,1
304,47050,포스코인터내셔널,KOSPI,57300.0,51068.0,53226.0,20,30,50,0,0,,2026-01-17 15:23,1
321,240,한국앤컴퍼니,KOSPI,26800.0,25698.0,26051.0,20,30,50,0,0,,2026-01-17 15:24,1
302,17670,SK텔레콤,KOSPI,55300.0,53505.0,53562.0,20,30,50,0,0,,2026-01-17 15:23,1
283,298040,효성중공업,KOSPI,2333000.0,1915800.0,1987150.0,20,30,50,0,0,,2026-01-17 15:22,1
281,640,동아쏘시오홀딩스,KOSPI,103500.0,109960.0,111675.0,20,30,50,0,0,,2026-01-17 15:28,1
280,4020,현대제철,KOSPI,30850.0,30600.0,31217.0,20,30,50,0,0,,2026-01-17 15:24,1
279,9450,경동나비엔,KOSPI,56200.0,55890.0,60612.0,20,30,50,0,0,,2026-01-17 15:27,1
278,358570,지아이이노베이션,KOSDAQ,14110.0,16440.0,17015.0,20,30,50,0,0,,2026-01-17 15:27,1
277,34220,LG디스플레이,KOSPI,12520.0,12048.0,12812.0,20,30,50,0,0,,2026-01-17 15:23,1
276,14620,성광벤드,KOSDAQ,29800.0,27075.0,27957.0,20,30,50,0,0,,2026-01-17 15:27,1
275,9830,한화솔루션,KOSPI,28650.0,27362.0,28202.0,20,30,50,0,0,,2026-01-17 15:23,1
274,62040,산일전기,KOSPI,143500.0,137125.0,143368.0,20,30,50,0,0,,2026-01-17 15:23,1
273,36830,솔브레인홀딩스,KOSDAQ GLOBAL,37150.0,38248.0,40538.0,20,30,50,0,0,,2026-01-17 15:27,1
272,112040,위메이드,KOSDAQ,26400.0,26298.0,26893.0,20,30,50,0,0,,2026-01-17 15:27,1
271,137400,피엔티,KOSDAQ GLOBAL,37150.0,37925.0,40842.0,20,30,50,0,0,,2026-01-17 15:27,1
269,499790,GS피앤엘,KOSPI,43850.0,43338.0,44196.0,20,30,50,0,0,,2026-01-17 15:27,1
268,28050,삼성E&A,KOSPI,25600.0,24752.0,25669.0,20,30,50,0,0,,2026-01-17 15:23,1
267,21240,코웨이,KOSPI,76100.0,84055.0,87342.0,20,30,50,0,0,,2026-01-17 15:23,1
301,52400,코나아이,KOSDAQ,43900.0,45960.0,47533.0,20,30,50,0,0,,2026-01-17 15:28,1
282,32640,LG유플러스,KOSPI,14930.0,14900.0,15156.0,20,30,50,0,0,,2026-01-17 15:23,1
270,210,DL,KOSPI,36450.0,37038.0,38643.0,20,30,50,0,0,,2026-01-17 15:27,1
284,1500,현대차증권,KOSPI,8440.0,8038.0,8232.0,20,30,50,0,0,,2026-01-17 15:29,1
293,48410,현대바이오,KOSDAQ,5890.0,5174.0,5202.0,20,30,50,0,0,,2026-01-17 15:28,1
300,57050,현대홈쇼핑,KOSPI,52700.0,54095.0,54393.0,20,30,50,0,0,,2026-01-17 15:28,1
285,377740,바이오노트,KOSPI,5190.0,5460.0,5539.0,20,30,50,0,0,,2026-01-17 15:29,1
299,2030,아세아,KOSPI,281500.0,318475.0,352025.0,20,30,50,0,0,,2026-01-17 15:28,1
297,267250,HD현대,KOSPI,236000.0,203520.0,205515.0,20,30,50,0,0,,2026-01-17 15:22,1
296,6400,삼성SDI,KOSPI,289000.0,279100.0,297458.0,20,30,50,0,0,,2026-01-17 15:22,1
295,51910,LG화학,KOSPI,333500.0,333625.0,369258.0,20,30,50,0,0,,2026-01-17 15:22,1
294,10140,삼성중공업,KOSPI,29750.0,25995.0,26180.0,20,30,50,0,0,,2026-01-17 15:22,1
298,381970,케이카,KOSPI,14980.0,15838.0,15842.0,20,30,50,0,0,,2026-01-17 15:27,1
292,196170,알테오젠,KOSDAQ GLOBAL,518000.0,461050.0,489333.0,20,30,50,0,0,,2026-01-17 15:22,1
290,119850,지엔씨에너지,KOSDAQ,33850.0,32072.0,33936.0,20,30,50,0,0,,2026-01-17 15:29,1
286,365340,성일하이텍,KOSDAQ,43450.0,42112.0,42268.0,20,30,50,0,0,,2026-01-17 15:29,1
289,35420,NAVER,KOSPI,245500.0,245550.0,251217.0,20,30,50,0,0,,2026-01-17 15:22,1
288,90460,비에이치,KOSPI,16360.0,16732.0,17187.0,20,30,50,0,0,,2026-01-17 15:29,1
291,9540,HD한국조선해양,KOSPI,438500.0,422775.0,431767.0,20,30,50,0,0,,2026-01-17 15:22,1
287,30520,한글과컴퓨터,KOSDAQ GLOBAL,22650.0,22920.0,23730.0,20,30,50,0,0,,2026-01-17 15:29,1
423,251270,넷마블,KOSPI,50100.0,49298.0,51847.0,20,10,30,0,0,,2026-01-17 15:24,1
419,213420,덕산네오룩스,KOSDAQ GLOBAL,35500.0,37168.0,39335.0,20,10,30,0,0,,2026-01-17 15:27,1
420,214450,파마리서치,KOSDAQ GLOBAL,420500.0,416850.0,445308.0,20,10,30,0,0,,2026-01-17 15:23,1
421,36530,SNT홀딩스,KOSPI,54500.0,55615.0,58733.0,20,10,30,0,0,,2026-01-17 15:27,1
422,302440,SK바이오사이언스,KOSPI,48800.0,49065.0,51808.0,20,10,30,0,0,,2026-01-17 15:24,1
425,2380,KCC,KOSPI,439000.0,415775.0,420708.0,20,10,30,0,0,,2026-01-17 15:24,1
424,450080,에코프로머티,KOSPI,54300.0,54640.0,59472.0,20,10,30,0,0,,2026-01-17 15:24,1
426,11790,SKC,KOSPI,106000.0,105785.0,111643.0,20,10,30,0,0,,2026-01-17 15:24,1
427,204270,제이앤티씨,KOSDAQ,18430.0,19486.0,21839.0,20,10,30,0,0,,2026-01-17 15:26,1
428,11170,롯데케미칼,KOSPI,74300.0,71465.0,73928.0,20,10,30,0,0,,2026-01-17 15:24,1
417,192400,쿠쿠홀딩스,KOSPI,27650.0,28820.0,28909.0,20,10,30,0,0,,2026-01-17 15:27,1
429,26960,동서,KOSPI,25700.0,26998.0,27402.0,20,10,30,0,0,,2026-01-17 15:24,1
418,86900,메디톡스,KOSDAQ,119700.0,120315.0,122063.0,20,10,30,0,0,,2026-01-17 15:27,1
409,31210,서울보증보험,KOSPI,47400.0,48530.0,49991.0,20,10,30,0,0,,2026-01-17 15:24,1
416,82270,젬백스,KOSDAQ,23500.0,26695.0,34669.0,20,10,30,0,0,,2026-01-17 15:26,1
415,66970,엘앤에프,KOSPI,108700.0,106520.0,120038.0,20,10,30,0,0,,2026-01-17 15:23,1
414,12630,HDC,KOSPI,16820.0,17254.0,17626.0,20,10,30,0,0,,2026-01-17 15:26,1
413,64760,티씨케이,KOSDAQ GLOBAL,168900.0,152400.0,154848.0,20,10,30,0,0,,2026-01-17 15:25,1
412,108320,LX세미콘,KOSPI,51100.0,50690.0,52494.0,20,10,30,0,0,,2026-01-17 15:27,1
411,3240,태광산업,KOSPI,744000.0,753250.0,788250.0,20,10,30,0,0,,2026-01-17 15:27,1
410,114090,GKL,KOSPI,13330.0,14319.0,14637.0,20,10,30,0,0,,2026-01-17 15:27,1
408,90360,로보스타,KOSDAQ,79600.0,76095.0,76427.0,20,10,30,0,0,,2026-01-17 15:27,1
407,87010,펩트론,KOSDAQ,233000.0,244450.0,274233.0,20,10,30,0,0,,2026-01-17 15:23,1
406,88980,맥쿼리인프라,KOSPI,11270.0,11305.0,11380.0,20,10,30,0,0,,2026-01-17 15:23,1
405,82640,동양생명,KOSPI,6560.0,6530.0,6628.0,20,10,30,0,0,,2026-01-17 15:26,1
404,100840,SNT에너지,KOSPI,38250.0,38165.0,41515.0,20,10,30,0,0,,2026-01-17 15:27,1
403,89860,롯데렌탈,KOSPI,29700.0,30952.0,31085.0,20,10,30,0,0,,2026-01-17 15:26,1
431,300720,한일시멘트,KOSPI,16800.0,17961.0,18050.0,20,10,30,0,0,,2026-01-17 15:26,1
430,80,하이트진로,KOSPI,17970.0,18328.0,18683.0,20,10,30,0,0,,2026-01-17 15:26,1
449,12750,에스원,KOSPI,76600.0,75135.0,75152.0,20,10,30,0,0,,2026-01-17 15:24,1
432,96530,씨젠,KOSDAQ,23900.0,24178.0,25024.0,20,10,30,0,0,,2026-01-17 15:26,1
448,241710,코스메카코리아,KOSDAQ,66700.0,68370.0,69437.0,20,10,30,0,0,,2026-01-17 15:28,1
461,42000,카페24,KOSDAQ,31000.0,31170.0,33034.0,20,10,30,0,0,,2026-01-17 15:27,1
460,86450,동국제약,KOSDAQ GLOBAL,16530.0,17278.0,17960.0,20,10,30,0,0,,2026-01-17 15:27,1
459,6120,SK디스커버리,KOSPI,61300.0,60240.0,60412.0,20,10,30,0,0,,2026-01-17 15:26,1
458,75580,세진중공업,KOSPI,19910.0,18581.0,19294.0,20,10,30,0,0,,2026-01-17 15:26,1
457,67160,SOOP,KOSDAQ GLOBAL,65000.0,67445.0,69702.0,20,10,30,0,0,,2026-01-17 15:27,1
456,377300,카카오페이,KOSPI,48600.0,48772.0,49892.0,20,10,30,0,0,,2026-01-17 15:23,1
455,4000,롯데정밀화학,KOSPI,44700.0,44712.0,45942.0,20,10,30,0,0,,2026-01-17 15:26,1
454,90430,아모레퍼시픽,KOSPI,121400.0,120880.0,123042.0,20,10,30,0,0,,2026-01-17 15:23,1
453,336570,원텍,KOSDAQ,8090.0,7815.0,7878.0,20,10,30,0,0,,2026-01-17 15:28,1
452,285130,SK케미칼,KOSPI,67900.0,68095.0,69962.0,20,10,30,0,0,,2026-01-17 15:26,1
451,16360,삼성증권,KOSPI,83600.0,78565.0,78612.0,20,10,30,0,0,,2026-01-17 15:23,1
450,443060,HD현대마린솔루션,KOSPI,189600.0,192410.0,206677.0,20,10,30,0,0,,2026-01-17 15:23,1
401,93370,후성,KOSPI,7430.0,7575.0,8179.0,20,10,30,0,0,,2026-01-17 15:27,1
447,71320,지역난방공사,KOSPI,103400.0,99545.0,102682.0,20,10,30,0,0,,2026-01-17 15:26,1
433,7660,이수페타시스,KOSPI,120800.0,117975.0,121315.0,20,10,30,0,0,,2026-01-17 15:23,1
446,12510,더존비즈온,KOSPI,91900.0,88770.0,90527.0,20,10,30,0,0,,2026-01-17 15:24,1
445,5830,DB손해보험,KOSPI,123800.0,125710.0,127173.0,20,10,30,0,0,,2026-01-17 15:23,1
444,7390,네이처셀,KOSDAQ,20100.0,21395.0,23272.0,20,10,30,0,0,,2026-01-17 15:26,1
443,78600,대주전자재료,KOSDAQ,59400.0,63570.0,71267.0,20,10,30,0,0,,2026-01-17 15:27,1
442,122870,와이지엔터테인먼트,KOSDAQ,68800.0,66360.0,69395.0,20,10,30,0,0,,2026-01-17 15:26,1
441,323410,카카오뱅크,KOSPI,21350.0,21642.0,21932.0,20,10,30,0,0,,2026-01-17 15:23,1
440,293490,카카오게임즈,KOSDAQ GLOBAL,14300.0,14974.0,15731.0,20,10,30,0,0,,2026-01-17 15:26,1
439,19170,신풍제약,KOSPI,12740.0,13714.0,14101.0,20,10,30,0,0,,2026-01-17 15:28,1
438,97950,CJ제일제당,KOSPI,208500.0,208900.0,216700.0,20,10,30,0,0,,2026-01-17 15:24,1
437,257720,실리콘투,KOSDAQ,42050.0,40868.0,42728.0,20,10,30,0,0,,2026-01-17 15:24,1
436,3090,대웅,KOSPI,21600.0,22242.0,22946.0,20,10,30,0,0,,2026-01-17 15:26,1
435,278470,에이피알,KOSPI,240500.0,232775.0,240192.0,20,10,30,0,0,,2026-01-17 15:23,1
434,3230,삼양식품,KOSPI,1195000.0,1233500.0,1293033.0,20,10,30,0,0,,2026-01-17 15:23,1
402,9240,한샘,KOSPI,44550.0,45365.0,45613.0,20,10,30,0,0,,2026-01-17 15:26,1
383,64260,다날,KOSDAQ,6850.0,7158.0,7265.0,20,10,30,0,0,,2026-01-17 15:29,1
400,36460,한국가스공사,KOSPI,39050.0,39548.0,41014.0,20,10,30,0,0,,2026-01-17 15:24,1
368,5420,코스모화학,KOSPI,13810.0,14580.0,16838.0,20,10,30,0,0,,2026-01-17 15:29,1
366,35900,JYP Ent.,KOSDAQ GLOBAL,68700.0,70925.0,71275.0,20,10,30,0,0,,2026-01-17 15:24,1
365,60250,NHN KCP,KOSDAQ,14520.0,15084.0,15689.0,20,10,30,0,0,,2026-01-17 15:28,1
364,150,두산,KOSPI,828000.0,790600.0,864467.0,20,10,30,0,0,,2026-01-17 15:23,1
363,336370,솔루스첨단소재,KOSPI,7150.0,7349.0,8413.0,20,10,30,0,0,,2026-01-17 15:29,1
362,4690,삼천리,KOSPI,124300.0,125970.0,126872.0,20,10,30,0,0,,2026-01-17 15:29,1
361,247540,에코프로비엠,KOSDAQ GLOBAL,145800.0,151650.0,156835.0,20,10,30,0,0,,2026-01-17 15:23,1
360,348370,엔켐,KOSDAQ,62900.0,64320.0,72425.0,20,10,30,0,0,,2026-01-17 15:26,1
359,383220,F&F,KOSPI,65900.0,69530.0,69727.0,20,10,30,0,0,,2026-01-17 15:24,1
358,101730,위메이드맥스,KOSDAQ,6020.0,6250.0,6521.0,20,10,30,0,0,,2026-01-17 15:29,1
357,127120,제이에스링크,KOSDAQ,19890.0,17865.0,18761.0,20,10,30,0,0,,2026-01-17 15:28,1
356,5070,코스모신소재,KOSPI,43450.0,44810.0,50071.0,20,10,30,0,0,,2026-01-17 15:25,1
355,8730,율촌화학,KOSPI,25450.0,26460.0,29762.0,20,10,30,0,0,,2026-01-17 15:28,1
354,3670,포스코퓨처엠,KOSPI,188700.0,189940.0,205177.0,20,10,30,0,0,,2026-01-17 15:22,1
353,484870,엠앤씨솔루션,KOSPI,164000.0,152295.0,154685.0,20,10,30,0,0,,2026-01-17 15:25,1
352,284740,쿠쿠홈시스,KOSPI,22550.0,24012.0,24302.0,20,10,30,0,0,,2026-01-17 15:29,1
351,4370,농심,KOSPI,412500.0,423600.0,433400.0,20,10,30,0,0,,2026-01-17 15:24,1
350,96770,SK이노베이션,KOSPI,105400.0,104235.0,114878.0,20,10,30,0,0,,2026-01-17 15:22,1
349,211050,인카금융서비스,KOSDAQ,12090.0,12732.0,13282.0,20,10,30,0,0,,2026-01-17 15:28,1
348,373220,LG에너지솔루션,KOSPI,391000.0,381425.0,428267.0,20,10,30,0,0,,2026-01-17 15:22,1
347,121600,나노신소재,KOSDAQ,48600.0,50612.0,57497.0,20,10,30,0,0,,2026-01-17 15:28,1
346,84110,휴온스글로벌,KOSDAQ,46700.0,49210.0,53302.0,20,10,30,0,0,,2026-01-17 15:28,1
345,78160,메디포스트,KOSDAQ,15040.0,16740.0,16976.0,20,10,30,0,0,,2026-01-17 15:28,1
344,32500,케이엠더블유,KOSDAQ,14370.0,15154.0,15360.0,20,10,30,0,0,,2026-01-17 15:28,1
343,138040,메리츠금융지주,KOSPI,105400.0,107650.0,110575.0,20,10,30,0,0,,2026-01-17 15:22,1
342,93050,LF,KOSPI,17410.0,18065.0,18125.0,20,10,30,0,0,,2026-01-17 15:29,1
341,84370,유진테크,KOSDAQ,82000.0,80565.0,84727.0,20,10,30,0,0,,2026-01-17 15:25,1
340,383800,LX홀딩스,KOSPI,8060.0,8027.0,8120.0,20,10,30,0,0,,2026-01-17 15:28,1
367,161890,한국콜마,KOSPI,63900.0,63300.0,66805.0,20,10,30,0,0,,2026-01-17 15:25,1
369,2790,아모레퍼시픽홀딩스,KOSPI,25850.0,26892.0,27136.0,20,10,30,0,0,,2026-01-17 15:25,1
399,183300,코미코,KOSDAQ GLOBAL,99000.0,91790.0,95693.0,20,10,30,0,0,,2026-01-17 15:26,1
370,89030,테크윙,KOSDAQ,49450.0,47028.0,51584.0,20,10,30,0,0,,2026-01-17 15:25,1
398,33500,동성화인텍,KOSDAQ,26750.0,26870.0,28024.0,20,10,30,0,0,,2026-01-17 15:27,1
397,225570,넥슨게임즈,KOSDAQ,12360.0,12346.0,12840.0,20,10,30,0,0,,2026-01-17 15:27,1
396,310210,보로노이,KOSDAQ,196000.0,210925.0,215355.0,20,10,30,0,0,,2026-01-17 15:24,1
395,5690,파미셀,KOSPI,13200.0,14412.0,16151.0,20,10,30,0,0,,2026-01-17 15:27,1
394,1270,부국증권,KOSPI,63800.0,58215.0,62738.0,20,10,30,0,0,,2026-01-17 15:28,1
393,51900,LG생활건강,KOSPI,264500.0,263200.0,275942.0,20,10,30,0,0,,2026-01-17 15:24,1
392,2960,한국쉘석유,KOSPI,435000.0,447900.0,451867.0,20,10,30,0,0,,2026-01-17 15:29,1
391,356860,티엘비,KOSDAQ,58300.0,59125.0,64130.0,20,10,30,0,0,,2026-01-17 15:28,1
390,145720,덴티움,KOSPI,46200.0,46328.0,50908.0,20,10,30,0,0,,2026-01-17 15:29,1
389,222080,씨아이에스,KOSDAQ GLOBAL,6610.0,6818.0,7185.0,20,10,30,0,0,,2026-01-17 15:29,1
388,2020,코오롱,KOSPI,44400.0,47295.0,48579.0,20,10,30,0,0,,2026-01-17 15:28,1
387,89010,켐트로닉스,KOSDAQ,31450.0,30498.0,31758.0,20,10,30,0,0,,2026-01-17 15:29,1
386,7310,오뚜기,KOSPI,384000.0,383200.0,386867.0,20,10,30,0,0,,2026-01-17 15:25,1
385,35720,카카오,KOSPI,57300.0,59265.0,60428.0,20,10,30,0,0,,2026-01-17 15:22,1
384,34230,파라다이스,KOSPI,16780.0,16492.0,17144.0,20,10,30,0,0,,2026-01-17 15:25,1
382,16590,신대양제지,KOSPI,12890.0,13030.0,13446.0,20,10,30,0,0,,2026-01-17 15:29,1
381,18290,브이티,KOSDAQ,16160.0,17616.0,20489.0,20,10,30,0,0,,2026-01-17 15:29,1
380,16380,KG스틸,KOSPI,5210.0,5298.0,5384.0,20,10,30,0,0,,2026-01-17 15:29,1
379,30000,제일기획,KOSPI,20800.0,21535.0,21752.0,20,10,30,0,0,,2026-01-17 15:24,1
378,361610,SK아이이테크놀로지,KOSPI,23850.0,25445.0,28685.0,20,10,30,0,0,,2026-01-17 15:25,1
377,278280,천보,KOSDAQ,47700.0,50100.0,58877.0,20,10,30,0,0,,2026-01-17 15:29,1
376,39200,오스코텍,KOSDAQ,43950.0,45708.0,49438.0,20,10,30,0,0,,2026-01-17 15:25,1
375,112610,씨에스윈드,KOSPI,40800.0,41912.0,42827.0,20,10,30,0,0,,2026-01-17 15:25,1
374,329180,HD현대중공업,KOSPI,622000.0,554300.0,559067.0,20,10,30,0,0,,2026-01-17 15:22,1
373,6040,동원산업,KOSPI,41000.0,42272.0,44573.0,20,10,30,0,0,,2026-01-17 15:25,1
372,18670,SK가스,KOSPI,225000.0,227850.0,243175.0,20,10,30,0,0,,2026-01-17 15:25,1
371,199800,툴젠,KOSDAQ,59000.0,57095.0,58739.0,20,10,30,0,0,,2026-01-17 15:29,1
462,293940,신한알파리츠,KOSPI,5530.0,5562.0,5605.0,20,10,30,0,0,,2026-01-17 15:28,1
