rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
1,168360,펨트론,KOSDAQ,407883521440,3D 정밀측정 검사장비,19160.0,17627.2,22.0,25.0,20.0,2,7.0,76.0,8.0,0.8403361344537815,23.745428037666887,B,17062.5,16963.4,19587.964643377305,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,19587.964643377305,17691.214643377305,9.683241901507577,oneil,오닐,19160.0,18191.0,5.05741127348643,pullback,눌림목,17062.5,15545.1,8.89318681318681,1,-2908740460.0,-171823440.0,2026-02-06 18:41,2,,0
2,43370,피에이치에이,KOSDAQ,252420000000,"자동차용 도어랫치, 도어힌지",12020.0,11550.0,25.0,10.0,12.0,15,10.0,72.0,3.9101497504159735,89.91596638655462,46.44676562189674,-,11929.0,11780.8,12639.03868970508,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_safe"": 10}",pullback,눌림목,11929.0,11332.55,5.000000000000006,oneil,오닐,12020.0,11938.0,0.6821963394342762,breakout,Squeeze돌파,12639.03868970508,11595.78868970508,8.254187882578142,5,1242008870.0,260959140.0,2026-02-06 18:41,2,,0
1,456040,OCI,KOSPI,669646626000,"폴리실리콘,타르제품,카본블랙,무수프탈산,농약원제,석탄화학제품,정밀화학제품,플라스틱창호재 제조,판매",74800.0,68816.0,24.0,15.0,20.0,4,7.0,70.0,8.0,100.0,33.84796970295033,B,71005.0,64276.0,75597.5725496801,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,75597.5725496801,68975.0725496801,8.760201917393475,oneil,오닐,74800.0,72480.0,3.1016042780748663,pullback,눌림목,71005.0,65707.0,7.461446377015703,0,-2681397400.0,1509006900.0,2026-02-06 18:42,1,,0
2,214320,이노션,KOSPI,775200000000,광고대행 및 광고물의 제작 등,19380.0,18450.0,25.0,20.0,8.0,7,10.0,70.0,4.798761609907121,1.680672268907563,43.05203275687199,R,18718.5,18642.6,19398.935954131957,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""risk_safe"": 10}",breakout,Squeeze돌파,19398.935954131957,18828.935954131957,2.93830548926881,pullback,눌림목,18718.5,17782.575,4.9999999999999964,oneil,오닐,19380.0,19003.0,1.9453044375644997,0,2908815410.0,635772120.0,2026-02-06 18:42,1,,0
3,53690,한미글로벌,KOSPI,210384960000,"건축 설계,감리/건축공사,토목공사,설비공사,전기공사,안전공사",19200.0,18130.0,23.0,20.0,8.0,9,9.0,69.0,5.572916666666667,11.764705882352942,58.19199559890792,R,18812.5,18231.8,19490.21461343457,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""risk_deduction"": -1}",pullback,눌림목,18812.5,17871.875,5.0,breakout,Squeeze돌파,19490.21461343457,18169.46461343457,6.776477459050703,oneil,오닐,19200.0,19141.0,0.3072916666666666,1,1797043680.0,179574290.0,2026-02-06 18:41,2,,0
4,35600,KG이니시스,KOSDAQ,309987382500,전자지불서비스,11250.0,10420.0,25.0,10.0,12.0,15,7.0,69.0,7.377777777777777,66.38655462184875,63.22018480275752,-,10641.5,10593.6,11599.587635394691,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -3}",pullback,눌림목,10641.5,10214.9,4.008833341164313,breakout,Squeeze돌파,11599.587635394691,11066.337635394691,4.597146181066423,oneil,오닐,11250.0,10575.0,6.0,5,2814217140.0,656392440.0,2026-02-06 18:41,2,,0
3,8770,호텔신라,KOSPI,1925120335050,"면세판매,관광숙박,외식사업,예식업",49050.0,44400.0,21.0,24.0,13.0,7,3.0,68.0,9.48012232415902,5.882352941176471,29.1693626594153,A,46447.5,45864.0,48355.356942917,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_deduction"": -7}",oneil,Inside Day,49050.0,47623.75,2.9077471967380224,breakout,Squeeze돌파,49050.0,46910.625,4.361620795107034,pullback,눌림목,46447.5,44125.125,5.0,0,4754152200.0,16718535600.0,2026-02-06 18:42,1,,0
4,353200,대덕전자,KOSPI,2910656882500,"PCB(Printed Circuit Board, 인쇄회로기판)의 제조 및 판매",58900.0,54188.0,25.0,20.0,12.0,4,7.0,68.0,8.0,10.92436974789916,41.51637854474291,R,53172.5,49575.0,59112.16500790998,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -3}",oneil,Oops Reversal,58900.0,57620.0,2.173174872665535,pullback,눌림목,53172.5,48279.5,9.20212515868165,breakout,Squeeze돌파,59112.16500790998,52995.91500790998,10.34685499876644,0,-36847376000.0,24936488500.0,2026-02-06 18:42,1,,0
5,475960,토모큐브,KOSDAQ,738756724800,"홀로토모그래피 HT-X1, HT-2H",55200.0,50784.0,20.0,15.0,16.0,9,7.0,67.0,8.0,18.48739495798319,28.533070107828483,B,47490.0,49890.0,59118.45815133528,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Oops Reversal,55200.0,51905.0,5.969202898550725,pullback,눌림목,47490.0,43536.0,8.325963360707517,breakout,Squeeze돌파,59118.45815133528,54175.95815133528,8.360333057651582,2,2191324200.0,4014242400.0,2026-02-06 18:42,1,,0
5,14830,유니드,KOSPI,541408000000,"탄산칼륨,가성칼륨,가성카리,탄산카리(무기화합물),MDF(가공목재) 제조,도매",80000.0,75700.0,23.0,10.0,10.0,15,9.0,67.0,5.375,86.5546218487395,77.50955978275809,-,76095.0,70768.0,80726.39570368822,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""risk_deduction"": -1}",breakout,Squeeze돌파,80726.39570368822,75536.39570368822,6.429123900254696,pullback,눌림목,76095.0,75600.0,0.6505026611472502,oneil,오닐,80000.0,75200.0,6.0,5,3613277300.0,2610140200.0,2026-02-06 18:41,2,,0
