rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
1,241770,메카로,KOSDAQ,254306368000,반도체용 전구체 및 히터블록,24950.0,22954.0,24.0,25.0,20.0,9,7.0,85.0,8.0,0.0,34.53219352111531,B,23742.5,23195.0,26186.011372005894,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,24950.0,24410.0,2.164328657314629,pullback,눌림목,23742.5,21567.5,9.160787617142256,breakout,Squeeze돌파,26186.011372005894,23467.261372005894,10.382451765473814,1,53569500.0,317767800.0,2026-02-09 19:51,2,,0
2,394280,오픈엣지테크놀로지,KOSDAQ,424367978250,시스템 반도체 IP,16150.0,14858.0,24.0,15.0,20.0,15,7.0,81.0,8.0,100.0,30.723966537779376,B,14272.0,13402.6,16109.876607363269,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,16150.0,15238.5,5.643962848297213,breakout,Squeeze돌파,16150.0,14782.75,8.465944272445821,pullback,눌림목,14272.0,13178.2,7.6639573991031344,5,4769728980.0,1266671090.0,2026-02-09 19:51,2,,0
1,475960,토모큐브,KOSDAQ,776229892000,"홀로토모그래피 HT-X1, HT-2H",58000.0,53360.0,20.0,25.0,16.0,12,7.0,80.0,8.0,17.647058823529413,28.349420715440637,B,47955.0,50192.0,59475.100278964215,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,59475.100278964215,54262.600278964215,8.764171856039077,oneil,오닐,58000.0,54525.0,5.991379310344827,pullback,눌림목,47955.0,43785.0,8.695652173913043,3,2831498200.0,973718400.0,2026-02-09 19:51,1,,0
3,20000,한섬,KOSPI,409488882750,"여성의류,금속 액세서리,신발,가방,선글라스 제조,판매",18250.0,16790.0,25.0,15.0,18.0,15,7.0,80.0,8.0,100.0,63.59761185177873,B,16541.5,16121.2,18200.844110571623,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,18250.0,17210.5,5.695890410958905,oneil,오닐,18250.0,18011.0,1.3095890410958906,pullback,눌림목,16541.5,15709.9,5.027355439349517,5,2642231150.0,3919462900.0,2026-02-09 19:51,2,,0
4,441270,파인엠텍,KOSDAQ,418275448140,IT부품,10340.0,9070.0,21.0,23.0,20.0,9,0.0,73.0,12.282398452611218,10.92436974789916,31.073471487471476,C,9519.5,9727.2,10875.213894437056,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_c"": 3, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -10}",pullback,눌림목,9519.5,9043.525,5.000000000000004,oneil,오닐,10340.0,9769.25,5.5198259187620895,breakout,Squeeze돌파,10875.213894437056,10019.088894437056,7.872258957940398,1,3256127120.0,692730520.0,2026-02-09 19:51,2,,0
2,458870,씨어스테크놀로지,KOSDAQ,2010075156000,심전도검사솔루션 입원환자모니터링솔루션,158700.0,151100.0,25.0,20.0,12.0,4,10.0,71.0,4.788909892879647,0.0,62.46906489400673,R,150225.0,131978.0,166358.50541170462,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_safe"": 10}",oneil,Inside Day,158700.0,149178.0,6.0,pullback,눌림목,150225.0,134907.0,10.196704942586122,breakout,Squeeze돌파,166358.50541170462,147211.00541170462,11.509781211735282,0,-14711469000.0,10981716200.0,2026-02-09 19:51,1,,0
5,43370,피에이치에이,KOSDAQ,256200000000,"자동차용 도어랫치, 도어힌지",12200.0,11550.0,25.0,10.0,12.0,15,9.0,71.0,5.327868852459016,93.27731092436974,43.30250829593872,-,11984.0,11806.2,12659.122055721306,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -1}",pullback,눌림목,11984.0,11384.8,5.000000000000006,oneil,오닐,12200.0,11968.0,1.9016393442622952,breakout,Squeeze돌파,12659.122055721306,11632.372055721306,8.110752036994217,5,1180192430.0,249295860.0,2026-02-09 19:51,2,,0
6,200710,에이디테크놀로지,KOSDAQ,539649003300,주문형 반도체,40150.0,36938.0,20.0,15.0,20.0,8,7.0,70.0,8.0,89.07563025210084,18.117573086479357,B,35657.5,32202.0,40554.95947306773,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,40554.95947306773,36279.95947306773,10.541250824918215,oneil,오닐,40150.0,37800.0,5.85305105853051,pullback,눌림목,35657.5,32237.5,9.591250087639349,3,10221517000.0,-1630308500.0,2026-02-09 19:51,2,,0
5,68270,셀트리온,KOSPI,53121022870000,"램시마, 트룩시마, 허쥬마",230000.0,211600.0,20.0,15.0,18.0,9,7.0,69.0,8.0,97.47899159663864,15.900379760331544,B,212575.0,199436.0,225870.7430564323,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,230000.0,218093.75,5.176630434782608,oneil,오닐,230000.0,222062.5,3.4510869565217392,pullback,눌림목,212575.0,203050.0,4.4807714924144415,2,138072176500.0,132203703500.0,2026-02-09 19:51,1,,0
7,320,노루홀딩스,KOSPI,318987624000,지주사업,24000.0,22080.0,19.0,25.0,16.0,2,7.0,69.0,8.0,3.361344537815126,38.92062442428897,B,21311.5,21579.8,24103.1823139495,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,24000.0,22715.5,5.352083333333333,breakout,Squeeze돌파,24103.1823139495,22176.4323139495,7.993757732500371,pullback,눌림목,21311.5,19890.0,6.670107688337283,1,-229248400.0,-1894345400.0,2026-02-09 19:51,2,,0
3,214320,이노션,KOSPI,788800000000,광고대행 및 광고물의 제작 등,19720.0,18450.0,25.0,20.0,11.0,5,8.0,69.0,6.440162271805273,3.361344537815126,42.77978066045564,R,18800.0,18671.2,19470.62676311852,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 3, ""risk_deduction"": -2}",pullback,눌림목,18800.0,18780.0,0.1063829787234042,breakout,Squeeze돌파,19720.0,19140.25,2.939908722109533,oneil,오닐,19720.0,19333.5,1.9599391480730224,1,5533093010.0,-271717860.0,2026-02-09 19:51,1,,0
4,213420,덕산네오룩스,KOSDAQ GLOBAL,1067740697000,"HTL(정공수송층), HIL(정공주입층), RED HOST",43000.0,39560.0,18.0,24.0,11.0,9,7.0,69.0,8.0,5.042016806722689,29.90807485492496,A,37347.5,38375.0,42550.43236789228,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,43000.0,41157.5,4.284883720930233,breakout,Squeeze돌파,43000.0,40236.25,6.427325581395349,pullback,눌림목,37347.5,37200.0,0.3949394203092576,1,7148003750.0,2579275450.0,2026-02-09 19:51,1,,0
7,3160,디아이,KOSPI,1052760000000,"반도체검사장비,전자부품,레저용품,석제품 제조,판매,오파,부동산임대업",37200.0,34224.0,25.0,5.0,20.0,11,7.0,68.0,8.0,72.26890756302521,46.81798346023298,B,31487.5,26211.8,35501.91321877404,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,37200.0,34245.0,7.943548387096774,breakout,Squeeze돌파,37200.0,32767.5,11.915322580645162,pullback,눌림목,31487.5,27941.5,11.26161175069472,5,19414146150.0,-9751430600.0,2026-02-09 19:51,1,,0
