rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
1,241770,메카로,KOSDAQ,271124224000,반도체용 전구체 및 히터블록,26600.0,24472.0,23.0,25.0,20.0,9,7.0,84.0,8.0,10.92436974789916,28.174039645212837,B,23807.5,23009.0,26516.909650834958,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,26600.0,25102.5,5.629699248120301,breakout,Squeeze돌파,26600.0,24353.75,8.444548872180452,pullback,눌림목,23807.5,22010.5,7.548041583534601,2,50207550.0,106771700.0,2026-02-04 18:39,2,,0
2,83310,엘오티베큠,KOSDAQ,252724368270,반도체제조용진공펌프,14190.0,13054.8,23.0,24.0,18.0,11,7.0,83.0,8.0,19.327731092436974,26.153497027088243,A,12907.0,12584.6,13956.752858056185,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,14190.0,13341.75,5.977801268498943,oneil,오닐,14190.0,13624.5,3.985200845665962,pullback,눌림목,12907.0,12228.4,5.257612148446582,5,2694141550.0,-750249820.0,2026-02-04 18:39,2,,0
1,458870,씨어스테크놀로지,KOSDAQ,2037940092000,심전도검사솔루션 입원환자모니터링솔루션,160900.0,148028.0,25.0,25.0,20.0,4,7.0,81.0,8.0,0.0,55.127387742247336,B,143115.0,129984.0,163999.7562751236,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,163999.7562751236,145497.2562751236,11.282028961653136,oneil,오닐,160900.0,151246.0,6.0,pullback,눌림목,143115.0,128313.0,10.342731369877372,0,-3830458900.0,2490408000.0,2026-02-04 18:41,1,,0
3,92730,네오팜,KOSDAQ,334984970100,생체기능성(아토피)보습제,20900.0,19228.0,21.0,24.0,16.0,11,7.0,79.0,8.0,0.8403361344537815,34.275490240804054,A,18355.0,18838.0,20549.4456194476,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,20900.0,19679.0,5.842105263157895,oneil,오닐,20900.0,20086.0,3.8947368421052633,pullback,눌림목,18355.0,17437.25,5.0,5,5368943640.0,-1135823560.0,2026-02-04 18:39,2,,0
4,199820,제일일렉트릭,KOSDAQ,236643000000,"PCB Assay, 배선기구, 분전반 등",10650.0,9690.0,23.0,24.0,20.0,7,3.0,77.0,9.014084507042254,13.445378151260504,48.43115944428822,A,9935.0,9542.6,10567.089608946177,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -7}",oneil,Pocket Pivot,10650.0,10201.5,4.211267605633803,breakout,Squeeze돌파,10650.0,9977.25,6.316901408450704,pullback,눌림목,9935.0,9396.8,5.417211877201819,0,236612710.0,4707040.0,2026-02-04 18:39,2,,0
2,336260,두산퓨얼셀,KOSPI,2413443803100,연료전지,36850.0,31850.0,25.0,23.0,20.0,9,0.0,77.0,13.568521031207595,4.201680672268908,49.549316223708345,C,35097.5,32500.0,38445.39420336072,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_c"": 3, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -10}",pullback,눌림목,35097.5,33342.625,5.0,oneil,오닐,36850.0,35525.0,3.595658073270014,breakout,Squeeze돌파,38445.39420336072,34717.89420336072,9.695569722300204,1,4507473450.0,5889154850.0,2026-02-04 18:41,1,,0
3,3090,대웅,KOSPI,1476806292000,"지주회사/의약품,화공약품,농예약품,위생용품,의료용구,식품,전기전자기구,부품 제조,판매",25400.0,23368.0,22.0,20.0,13.0,15,7.0,77.0,8.0,15.126050420168069,41.6373233741705,R,22635.0,23076.0,25506.115740174944,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 5, ""risk_deduction"": -3}",breakout,Squeeze돌파,25506.115740174944,24229.240740174944,5.00615230091182,oneil,오닐,25400.0,24548.75,3.351377952755905,pullback,눌림목,22635.0,21503.25,5.0,5,4600031600.0,1010808100.0,2026-02-04 18:41,1,,0
6,456010,아이씨티케이,KOSDAQ,254681965280,"PUF반도체,보안솔루션(보안반도체,정보통신모듈기기,정보통신용반도체) 제조,개발",18320.0,16854.4,24.0,25.0,18.0,2,7.0,76.0,8.0,2.5210084033613445,39.38118895787012,B,16133.5,15543.8,17972.774695419394,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,18320.0,16616.0,9.301310043668122,pullback,눌림목,16133.5,15350.0,4.856354789723246,oneil,오닐,18320.0,17184.0,6.200873362445416,1,-1173503750.0,-433949280.0,2026-02-04 18:39,2,,0
5,1820,삼화콘덴서,KOSPI,344594250000,콘덴서(축전기) 제조,33150.0,30498.0,21.0,25.0,16.0,7,7.0,76.0,8.0,19.327731092436974,38.21395733996712,B,30387.5,30872.0,33714.679112063284,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Inside Day,33150.0,31897.5,3.778280542986425,breakout,Squeeze돌파,33714.679112063284,31835.929112063284,5.572498536187384,pullback,눌림목,30387.5,28884.5,4.946112710818594,0,1105592500.0,1158932950.0,2026-02-04 18:39,2,,0
7,330860,네패스아크,KOSDAQ,239538324700,반도체 테스트 서비스,19660.0,18087.2,24.0,20.0,16.0,8,7.0,75.0,8.0,10.92436974789916,31.09102502231036,R,17055.0,17019.6,19772.82256667023,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,19772.82256667023,18324.57256667023,7.32444745871144,oneil,오닐,19660.0,18694.5,4.910986775178026,pullback,눌림목,17055.0,16202.25,5.0,4,2044318450.0,-1953333650.0,2026-02-04 18:39,2,,0
