rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
29,457190,이수스페셜티케미컬,KOSPI,2522391380000,석유화학제품 및 정밀화학제품,83500.0,76820.0,24.0,5.0,20.0,9,7.0,65.0,8.0,100.0,34.37031665549631,B,60855.0,57355.0,69597.63041158977,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",2,42818628700.0,9001384100.0,2026-01-20 22:31,1,,0
27,44490,태웅,KOSDAQ,670247263500,자유형단조품,33500.0,30820.0,20.0,14.0,20.0,4,7.0,65.0,8.0,1.680672268907563,23.534846711972445,A,27635.0,26396.0,32045.77698957153,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 2, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",0,-2191826400.0,5844085900.0,2026-01-20 22:30,1,,0
28,12750,에스원,KOSPI,3013334815400,"부가통신 서비스(경비),안전관리용역,CCTV카메라",79300.0,70300.0,20.0,20.0,16.0,9,0.0,65.0,11.349306431273645,8.403361344537815,13.240723640186705,R,75380.0,75164.0,78987.69912683158,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -10}",2,798201500.0,903694400.0,2026-01-20 22:31,1,,0
33,2380,KCC,KOSPI,3892274298000,"건축용단열재,내외장재,스레트,밤라이트,암면,석고보드,판유리 제조",438000.0,395500.0,21.0,20.0,10.0,11,3.0,65.0,9.703196347031962,1.680672268907563,39.0782557403831,R,417175.0,419190.0,449063.1178912016,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_today"": 5, ""risk_deduction"": -7}",5,22023565500.0,-4381019000.0,2026-01-20 22:31,1,,0
30,62040,산일전기,KOSPI,4478488920000,"유입, 몰드, 주상, 건식 변압기 등",147100.0,135332.0,20.0,15.0,15.0,8,7.0,65.0,8.0,0.0,28.162619837526734,B,138040.0,141218.0,161120.94133238462,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",3,18529692200.0,-4030530300.0,2026-01-20 22:30,1,,0
31,241710,코스메카코리아,KOSDAQ,765756000000,"화장품 OEM, ODM",71700.0,64200.0,17.0,20.0,18.0,9,1.0,65.0,10.460251046025103,3.361344537815126,11.32650022122692,R,68040.0,69806.0,74703.11493804262,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -9}",1,2084750900.0,4314225500.0,2026-01-20 22:31,1,,0
32,295310,에이치브이엠,KOSDAQ,1077124755500,"Ni계 합금, Fe계 합금, 스퍼터링타겟, Cu계 합금 등",90500.0,83260.0,25.0,5.0,20.0,8,7.0,65.0,8.0,100.0,74.45609885428121,B,66102.5,41814.0,80662.07934556593,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",3,15966708100.0,-2172834200.0,2026-01-20 22:30,1,,0
12,43370,피에이치에이,KOSDAQ,253050000000,"자동차용 도어랫치, 도어힌지",12050.0,10990.0,25.0,10.0,20.0,5,5.0,65.0,8.796680497925312,78.15126050420169,56.922868561687366,-,11684.5,11557.4,12430.79260560372,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -5}",1,169977780.0,-14360644100.0,2026-01-20 22:31,2,,0
34,64960,SNT모티브,KOSPI,1003222281600,"자동차부품(서스펜션모듈,전장품,속옵서버,에어백,트로틀바디,너클),방산품(총포) 제조,도매",37800.0,35100.0,24.0,15.0,18.0,0,7.0,64.0,7.142857142857142,79.83193277310924,32.09052862277045,B,35000.0,33621.0,37888.56387843431,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",0,-3760726700.0,-3134074300.0,2026-01-20 22:30,1,,0
35,34730,SK,KOSPI,21388297385000,"지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매",295000.0,270000.0,25.0,20.0,5.0,9,5.0,64.0,8.47457627118644,3.361344537815126,49.798008262697394,R,272925.0,265760.0,293498.0568460248,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_today"": 5, ""risk_deduction"": -5}",1,16465587500.0,17751121500.0,2026-01-20 22:31,1,,0
13,34950,한국기업평가,KOSDAQ,446786577600,"신용평가, 컨설팅, 위험관리솔루션",98400.0,96000.0,17.0,20.0,12.0,5,10.0,64.0,2.4390243902439024,5.882352941176471,49.93516568153283,R,98380.0,98918.0,100868.3644919466,True,True,"{""trend_ma20"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_safe"": 10}",3,-70213800.0,-289432100.0,2026-01-20 22:31,2,,0
37,60280,큐렉소,KOSDAQ,613473550700,"만화단행본, 정기간행물",14930.0,12820.0,22.0,15.0,20.0,7,0.0,64.0,14.132618888144671,68.90756302521008,22.29060890774621,B,13327.0,12459.2,15112.324567447564,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -10}",0,4466430220.0,2418777900.0,2026-01-20 22:30,1,,0
38,466100,클로봇,KOSDAQ,1839421430400,"로봇 소프트웨어(카멜레온, 크롬스)",73600.0,67712.0,23.0,10.0,17.0,7,7.0,64.0,8.0,71.42857142857143,29.047374400059294,-,63630.0,52222.0,74614.79979721303,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_deduction"": -3}",0,22698233700.0,11987905300.0,2026-01-20 22:30,1,,0
36,214320,이노션,KOSPI,742400000000,광고대행 및 광고물의 제작 등,18560.0,17860.0,23.0,10.0,12.0,9,10.0,64.0,3.771551724137931,26.050420168067227,55.4244642887165,-,18431.0,18368.8,19393.28930479745,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_safe"": 10}",1,9989510.0,364769890.0,2026-01-20 22:31,1,,0
43,6650,대한유화,KOSPI,1019850000000,"폴리프로필렌,고밀도폴리에틸렌,나프타분해유분,올레핀류,혼합C4류,분해가솔린 제조",156900.0,144348.0,19.0,20.0,13.0,4,7.0,63.0,8.0,1.680672268907563,24.284293370633005,R,144305.0,144960.0,159828.5214087019,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 5, ""risk_deduction"": -3}",0,-1008333300.0,14750007700.0,2026-01-20 22:30,1,,0
41,42660,한화오션,KOSPI,45073410257400,선박 제조,147100.0,135332.0,25.0,10.0,10.0,11,7.0,63.0,8.0,62.18487394957983,53.72209112025917,-,128720.0,121420.0,149340.64368906774,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""risk_deduction"": -3}",5,158043752100.0,-63577996200.0,2026-01-20 22:31,1,,0
42,11200,HMM,KOSPI,19760835471500,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",20950.0,19580.0,16.0,23.0,11.0,5,8.0,63.0,6.539379474940334,0.8403361344537815,25.592985144483283,C,20312.5,20036.4,21332.326951113893,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_c"": 3, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -2}",1,6438598360.0,-12154761590.0,2026-01-20 22:30,1,,0
39,240810,원익IPS,KOSDAQ GLOBAL,3671475794800,반도체 제조용 기계,74800.0,71800.0,25.0,10.0,12.0,6,10.0,63.0,4.010695187165775,11.764705882352942,57.88530729829234,-,72500.0,66628.0,79482.89101244276,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_safe"": 10}",2,-6979778800.0,8838356700.0,2026-01-20 22:30,1,,0
40,42700,한미반도체,KOSPI,16403229620000,"반도체 후공정장비,반도체금형 제조/부동산 매매,임대",172100.0,164800.0,25.0,10.0,12.0,6,10.0,63.0,4.241719930273097,68.0672268907563,61.36043974504507,-,157805.0,136844.0,180753.30799700823,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_safe"": 10}",2,-21095021100.0,22295145900.0,2026-01-20 22:30,1,,0
14,11760,현대코퍼레이션,KOSPI,293021596900,"자동차,철강,기계,선박,플랜트,컴퓨터,전자제품 수출,수출입대행/자원(탄광,유전) 개발",22150.0,20450.0,14.0,23.0,11.0,8,7.0,63.0,7.674943566591422,5.042016806722689,35.23760109381581,C,21692.5,21766.0,22962.336508358163,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_c"": 3, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",3,1432106850.0,-770754850.0,2026-01-20 22:31,2,,0
15,210980,SK디앤디,KOSPI,236440751400,"비주거용 부동산개발 및 임대(오피스, 지식산업센터, 호텔 등)",12700.0,12570.0,15.0,20.0,12.0,6,10.0,63.0,1.0236220472440944,8.403361344537815,51.84214190720441,R,12835.0,12728.2,13071.147882334237,True,True,"{""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_safe"": 10}",1,-79673450.0,181201410.0,2026-01-20 22:31,2,,0
44,79900,전진건설로봇,KOSPI,720142095750,콘크리트 펌프카,49350.0,46300.0,20.0,10.0,13.0,12,8.0,63.0,6.180344478216818,20.16806722689076,20.00180526616693,-,48305.0,47117.0,51677.99447996418,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 2, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 3, ""risk_deduction"": -2}",4,2495586000.0,723469350.0,2026-01-20 22:31,1,,0
16,3800,에이스침대,KOSDAQ,350998500000,침대,31650.0,29600.0,20.0,10.0,12.0,12,8.0,62.0,6.477093206951026,68.0672268907563,16.73627757272823,-,31040.0,30610.0,33211.65485476794,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -2}",3,86677100.0,62500.0,2026-01-20 22:31,2,,0
45,420770,기가비스,KOSDAQ,652801537000,반도체 기판용 광학검사 및 수리장비,51500.0,47380.0,25.0,5.0,16.0,9,7.0,62.0,8.0,66.38655462184875,55.15481884538356,B,35992.5,34232.0,42970.33135911208,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",2,5213195350.0,9020942050.0,2026-01-20 22:31,1,,0
46,253450,스튜디오드래곤,KOSDAQ GLOBAL,1378182133300,"드라마 제작, 판매",45850.0,41800.0,23.0,10.0,12.0,12,5.0,62.0,8.833151581243184,76.47058823529412,50.55069214915237,-,44110.0,41216.0,46908.186488419575,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -5}",3,1235510600.0,5352198700.0,2026-01-20 22:31,1,,0
47,189300,인텔리안테크,KOSDAQ,794266716000,"위성통신 안테나, 해상용 위성방송 수신안테나",74000.0,66900.0,25.0,10.0,17.0,7,3.0,62.0,9.594594594594597,100.0,80.89174681867931,-,66070.0,52501.0,74357.24291927478,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_deduction"": -7}",0,5327329200.0,2486080700.0,2026-01-20 22:31,1,,0
48,7310,오뚜기,KOSPI,1555038040000,"라면,마요네즈,카레,스프,당면,소오스,토마토케첩,마가린,냉동생지(바게트,크로와상),참치캔,식초,3분짜장 제조",388000.0,370500.0,15.0,20.0,5.0,12,10.0,62.0,4.510309278350515,5.042016806722689,47.39277881801162,R,382800.0,386290.0,395088.6017799148,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_today"": 5, ""risk_safe"": 10}",3,1549376000.0,1347483500.0,2026-01-20 22:31,1,,0
49,57050,현대홈쇼핑,KOSPI,652800000000,TV홈쇼핑 도소매/홈쇼핑프로그램 제작,54400.0,51700.0,17.0,13.0,11.0,11,10.0,62.0,4.963235294117647,52.10084033613445,50.08390201028294,C,53845.0,54714.0,57192.880548732304,True,False,"{""trend_ma20"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_c"": 3, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_safe"": 10}",5,887399400.0,-1471970000.0,2026-01-20 22:31,1,,0
50,85660,차바이오텍,KOSDAQ,1265683316700,"세포치료제 개발, 제대혈 보관 등",15950.0,13800.0,24.0,15.0,18.0,5,0.0,62.0,13.479623824451412,74.78991596638656,35.75233519330117,B,14533.0,14140.8,16185.11014584968,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -10}",2,1368443870.0,-10490941990.0,2026-01-20 22:30,1,,0
51,39490,키움증권,KOSPI,8661743901000,"유가증권의 매매, 위탁, 인수, 주선",320500.0,302500.0,25.0,20.0,3.0,5,9.0,62.0,5.61622464898596,5.882352941176471,51.87215909930048,R,308975.0,292480.0,325335.40126345545,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_dryup"": 3, ""risk_deduction"": -1}",1,1062414500.0,-1854083000.0,2026-01-20 22:30,1,,0
17,286940,롯데이노베이트,KOSPI,329820200600,"SM, SI",21800.0,19900.0,23.0,15.0,13.0,6,5.0,62.0,8.715596330275229,49.57983193277311,43.8779734433513,B,20166.0,19883.8,21548.54356248788,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_deduction"": -5}",1,-526889800.0,474612450.0,2026-01-20 22:31,2,,0
53,282330,BGF리테일,KOSPI,2036044126800,체인화 편의점,117800.0,108376.0,20.0,15.0,8.0,11,7.0,61.0,8.0,36.134453781512605,43.18209769441573,B,107885.0,109350.0,115635.16136288336,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",5,16331942600.0,-718565700.0,2026-01-20 22:31,1,,0
54,15760,한국전력,KOSPI,41984450635800,"전력자원개발,발전,송전,전력용기자재확보",65400.0,60168.0,24.0,0.0,18.0,12,7.0,61.0,8.0,36.97478991596638,37.28551150055323,-,51165.0,50258.0,56713.8507024689,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",3,35192965500.0,65346968400.0,2026-01-20 22:31,1,,0
55,32500,케이엠더블유,KOSDAQ,627049269880,RF 부품 및 중계기,15320.0,14100.0,17.0,10.0,18.0,9,7.0,61.0,7.963446475195822,15.966386554621849,11.417947250130291,-,15105.0,15195.2,17493.523112475796,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",2,1399652730.0,392966140.0,2026-01-20 22:31,1,,0
52,9520,포스코엠텍,KOSDAQ GLOBAL,752067216180,철강포장용역 및 Al탈산제 생산,18060.0,16615.2,22.0,20.0,12.0,0,7.0,61.0,8.0,14.285714285714286,22.630517966655777,R,16398.0,15986.2,17820.314223555735,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -3}",0,-5037699570.0,-981597120.0,2026-01-20 22:30,1,,0
56,86520,에코프로,KOSDAQ GLOBAL,13346795741600,"환경소재,화학필터,이차전지소재등",98300.0,90436.0,25.0,5.0,20.0,4,7.0,61.0,8.0,45.37815126050421,47.90224534965894,B,94175.0,94014.0,111931.39296766667,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",0,-50638428000.0,15361393700.0,2026-01-20 22:30,1,,0
18,42370,비츠로테크,KOSDAQ,299204285500,"차단기, 개폐기",11420.0,10506.4,25.0,5.0,20.0,4,7.0,61.0,8.0,100.0,41.09949295393477,B,9661.0,8963.8,10521.45244062719,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",0,-3872979330.0,66591980.0,2026-01-20 22:31,2,,0
19,285490,노바텍,KOSDAQ,279730729950,"Magnet, Shield Magnet, 심재",26450.0,24334.0,23.0,5.0,18.0,8,7.0,61.0,8.0,95.7983193277311,25.292135943022878,B,22327.5,21177.0,23850.09331092526,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",3,4756963050.0,-201998550.0,2026-01-20 22:31,2,,0
57,56080,유진로봇,KOSDAQ,1177881572800,"청소로봇, 완구류외",31400.0,28888.0,25.0,5.0,20.0,4,7.0,61.0,8.0,100.0,48.28284838199564,B,17546.0,14630.8,22592.16316338625,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",0,-1832831100.0,25455861900.0,2026-01-20 22:30,1,,0
60,500,가온전선,KOSPI,1530238137500,"전력선,통신케이블 제조,도매,수출입",92500.0,85100.0,24.0,5.0,20.0,5,7.0,61.0,8.0,56.30252100840336,33.553978588745096,B,88085.0,80690.0,97602.8670283346,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",2,3331277700.0,-835864200.0,2026-01-20 22:31,1,,0
59,14680,한솔케미칼,KOSPI,2958485895000,"과산화수소,라텍스,요소수지,수소액화탄산,차아황산소다 제조,판매,디지털카메라용 인화필름 제조,수출",261000.0,225000.0,25.0,14.0,11.0,11,0.0,61.0,13.79310344827586,13.445378151260504,46.7921019721611,A,236125.0,231610.0,252966.8610293002,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -10}",5,17366323500.0,-1403242500.0,2026-01-20 22:31,1,,0
58,68270,셀트리온,KOSPI,47808920583000,"램시마, 트룩시마, 허쥬마",207000.0,202500.0,25.0,10.0,8.0,8,10.0,61.0,2.1739130434782608,89.91596638655462,49.67160161452599,-,201085.0,191284.0,214602.79693917575,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""risk_safe"": 10}",4,38347816000.0,-24654521500.0,2026-01-20 22:31,1,,0
20,344820,KCC글라스,KOSPI,432002349600,판유리 등,27050.0,25000.0,14.0,20.0,11.0,8,7.0,60.0,7.578558225508318,15.126050420168069,38.57317095378959,R,26180.0,26612.0,27783.1064425279,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",3,1235381950.0,-1176796500.0,2026-01-20 22:31,2,,0
64,161390,한국타이어앤테크놀로지,KOSPI,8113817019500,타이어 제조,65500.0,60260.0,19.0,10.0,13.0,11,7.0,60.0,8.0,60.50420168067227,24.89822320349645,-,59255.0,59381.0,68215.40224316009,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 5, ""risk_deduction"": -3}",5,15910285700.0,-4982250500.0,2026-01-20 22:31,1,,0
63,298040,효성중공업,KOSPI,21856740512000,-,2344000.0,2156480.0,21.0,20.0,3.0,9,7.0,60.0,8.0,3.361344537815126,34.223725963353644,R,1964900.0,1986000.0,2343965.083177561,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_dryup"": 3, ""risk_deduction"": -3}",2,20062696000.0,72529739000.0,2026-01-20 22:31,1,,0
62,1120,LX인터내셔널,KOSPI,1459314000000,"전자,기계,화공,유류.금속,의류 수출입,도소매",37650.0,34638.0,24.0,0.0,20.0,9,7.0,60.0,8.0,82.3529411764706,31.670414601592903,-,33277.5,32357.0,35379.072665039625,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",1,15837945450.0,6996442000.0,2026-01-20 22:31,1,,0
61,3670,포스코퓨처엠,KOSPI,18233975100000,"내화물, 생석회, 음극재 및 양극재",205000.0,188600.0,21.0,15.0,8.0,9,7.0,60.0,8.0,15.126050420168069,36.849899411751785,B,189740.0,200832.0,237207.36655872795,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",2,5227223100.0,13139466300.0,2026-01-20 22:31,1,,0
