rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
1,476060,온코닉테라퓨틱스,KOSDAQ,1034664712000,"자큐보정(Zastaprazan, 소화기질환 신약), Nesuparib(표적항암제 신약)",23050.0,21206.0,21.0,20.0,20.0,15,7.0,83.0,8.0,10.92436974789916,30.860117433639573,R,19257.5,19520.8,23153.029848507016,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,23153.029848507016,20819.029848507016,10.080754075262009,pullback,눌림목,19257.5,18294.625,5.0,oneil,오닐,23050.0,21494.0,6.750542299349241,5,28168002730.0,214099440.0,2026-02-26 17:11,1,,0
2,336260,두산퓨얼셀,KOSPI,2606650294800,연료전지,39800.0,36616.0,22.0,24.0,20.0,7,7.0,80.0,8.0,17.647058823529413,24.31020342866583,A,35690.0,33729.0,39381.94535001656,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,39800.0,36098.75,9.299623115577887,pullback,눌림목,35690.0,33905.5,5.0,oneil,오닐,39800.0,37332.5,6.199748743718593,0,4539903000.0,4337857850.0,2026-02-26 17:11,1,,0
3,373220,LG에너지솔루션,KOSPI,99918000000000,"2차전지 (소형,ESS,자동차전지)",427000.0,386500.0,22.0,20.0,17.0,15,3.0,77.0,9.484777517564403,0.0,22.24297672406338,R,402800.0,397550.0,447106.6065662924,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_deduction"": -7}",oneil,오닐,427000.0,409800.0,4.028103044496487,pullback,눌림목,402800.0,386500.0,4.046673286991063,breakout,Squeeze돌파,447106.6065662924,421306.6065662924,5.77043586945402,5,104283904000.0,40386307500.0,2026-02-26 17:12,1,,0
4,415640,KB발해인프라,KOSPI,1227906390960,기타,10020.0,9218.4,24.0,25.0,13.0,5,7.0,74.0,8.0,0.0,30.62448382211729,B,10018.0,9970.6,10180.081371024344,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",pullback,눌림목,10018.0,9865.0,1.5272509482930725,breakout,Squeeze돌파,10180.081371024344,9988.831371024344,1.8786686768964007,oneil,오닐,10020.0,9418.8,6.000000000000007,1,11353990.0,-663823400.0,2026-02-26 17:11,1,,0
1,89010,켐트로닉스,KOSDAQ,559621812750,"Touch IC 및 PBA, TG, EMC",34250.0,31900.0,22.0,20.0,17.0,7,8.0,74.0,6.86131386861314,3.361344537815126,24.212394339148386,R,33997.5,32178.0,35690.736456831386,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_deduction"": -2}",pullback,눌림목,33997.5,31786.5,6.503419369071255,oneil,오닐,34250.0,33130.0,3.2700729927007304,breakout,Squeeze돌파,35690.736456831386,32926.986456831386,7.743605972778979,0,2064719450.0,114474700.0,2026-02-26 17:11,2,,0
5,82920,비츠로셀,KOSDAQ,1026939154050,리튬1차전지,22650.0,20838.0,20.0,15.0,20.0,11,7.0,73.0,8.0,57.142857142857146,15.306218468243124,B,21070.0,20050.6,22969.745535201164,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,22650.0,21585.5,4.699779249448124,breakout,Squeeze돌파,22969.745535201164,21372.995535201164,6.951535434090807,pullback,눌림목,21070.0,19792.6,6.062648315140017,5,4622959550.0,-4524570850.0,2026-02-26 17:12,1,,0
2,92230,KPX홀딩스,KOSPI,348110830400,지주회사,82400.0,75808.0,25.0,15.0,20.0,6,7.0,73.0,8.0,100.0,51.79006725846365,B,79355.0,75722.0,83918.86159340267,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",pullback,눌림목,79355.0,76025.0,4.196332934282654,breakout,Squeeze돌파,83918.86159340267,79756.36159340267,4.960148315843261,oneil,오닐,82400.0,77456.0,6.0,1,-491856400.0,2157300.0,2026-02-26 17:11,2,,0
6,35720,카카오,KOSPI,27175988076600,인터넷 서비스(인터넷 광고),61400.0,56488.0,17.0,25.0,20.0,4,7.0,73.0,8.0,7.563025210084033,11.228894698260516,B,58945.0,59096.0,62649.93209808217,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,61400.0,59402.5,3.253257328990228,pullback,눌림목,58945.0,56548.0,4.066502671982356,breakout,Squeeze돌파,62649.93209808217,59653.68209808217,4.7825271307703785,0,-91746569200.0,1558023300.0,2026-02-26 17:11,1,,0
7,161580,필옵틱스,KOSDAQ,1277789986200,디스플레이 및 반도체 제조공정용 제작,54600.0,50232.0,24.0,15.0,20.0,6,7.0,72.0,8.0,28.571428571428573,30.1041413817264,B,51472.5,47338.0,54851.79826854862,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,54851.79826854862,49556.79826854862,9.653284244349178,oneil,오닐,54600.0,51070.0,6.465201465201466,pullback,눌림목,51472.5,47236.5,8.229637184904561,2,-5121597900.0,3411478950.0,2026-02-26 17:12,1,,0
3,2810,삼영무역,KOSPI,397039382000,"화공약품, 안경렌즈",21500.0,19780.0,25.0,15.0,20.0,5,7.0,72.0,8.0,100.0,78.45913976814823,B,19211.5,17319.6,21166.860248018667,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,21500.0,20265.5,5.741860465116279,oneil,오닐,21500.0,21071.0,1.9953488372093025,pullback,눌림목,19211.5,18223.9,5.140670952294191,1,377111550.0,-811902450.0,2026-02-26 17:11,2,,0
