rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
49,241710,코스메카코리아,KOSDAQ,765756000000,기타,71700.0,64200.0,17.0,20.0,18.0,4,5.0,64.0,10.460251046025103,3.361344537815126,11.32650022122692,R,68040.0,69806.0,74703.11493804262,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -5}",0,-3819410300.0,2527013300.0,2026-01-20 17:03,1,,0
50,240810,원익IPS,KOSDAQ GLOBAL,3671475794800,기타,74800.0,71800.0,25.0,10.0,12.0,6,10.0,63.0,4.010695187165775,11.764705882352942,57.88530729829234,-,72500.0,66628.0,79482.89101244276,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_safe"": 10}",1,-16694451900.0,20910415600.0,2026-01-20 17:04,1,,0
51,437730,삼현,KOSDAQ,2225871203400,기타,70200.0,64584.0,25.0,10.0,12.0,7,9.0,63.0,8.0,85.71428571428571,52.589214957172885,-,61192.5,46927.0,73107.50538403679,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -1}",0,6025623600.0,4272289600.0,2026-01-20 17:04,1,,0
52,267260,HD현대일렉트릭,KOSPI,32983128525000,기타,915000.0,812000.0,24.0,20.0,5.0,9,5.0,63.0,11.256830601092895,7.563025210084033,37.50694713404518,R,843950.0,826960.0,926212.499158247,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""risk_deduction"": -5}",2,2014416000.0,2409542000.0,2026-01-20 17:04,1,,0
53,282330,BGF리테일,KOSPI,2036044126800,기타,117800.0,108376.0,20.0,15.0,8.0,11,9.0,63.0,8.0,36.134453781512605,43.182097694415724,B,107885.0,109350.0,115635.16136288336,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_today"": 8, ""risk_deduction"": -1}",5,14899938100.0,-408998500.0,2026-01-20 17:04,1,,0
54,042700,한미반도체,KOSPI,16403229620000,기타,172100.0,164800.0,25.0,10.0,12.0,6,10.0,63.0,4.241719930273097,68.0672268907563,61.36043974504507,-,157805.0,136844.0,180753.30799700826,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_safe"": 10}",1,-19062895900.0,54382751500.0,2026-01-20 17:04,1,,0
55,086520,에코프로,KOSDAQ GLOBAL,13346795741600,기타,98300.0,90436.0,25.0,5.0,20.0,4,9.0,63.0,8.0,45.378151260504204,47.90224534965894,B,94175.0,94014.0,111931.39296766667,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -1}",0,-71642713300.0,9942694900.0,2026-01-20 17:03,1,,0
56,189300,인텔리안테크,KOSDAQ,794266716000,기타,74000.0,66900.0,25.0,10.0,17.0,3,7.0,62.0,9.594594594594595,100.0,80.89174681867931,-,66070.0,52501.0,74357.24291927478,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_deduction"": -3}",0,8871008000.0,-1263271700.0,2026-01-20 17:03,1,,0
57,131290,티에스이,KOSDAQ,735585028500,기타,66500.0,57700.0,25.0,10.0,13.0,9,5.0,62.0,13.233082706766917,57.983193277310924,47.814169020048986,-,60415.0,57311.0,65590.39544724817,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -5}",1,573872800.0,1756696800.0,2026-01-20 17:04,1,,0
58,214320,이노션,KOSPI,742400000000,기타,18560.0,17860.0,23.0,10.0,12.0,7,10.0,62.0,3.771551724137931,26.050420168067227,55.4244642887165,-,18431.0,18368.8,19393.28930479745,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_safe"": 10}",0,416097160.0,369520260.0,2026-01-20 17:04,1,,0
59,058610,에스피지,KOSDAQ,2359671104000,기타,106400.0,97888.0,22.0,10.0,12.0,9,9.0,62.0,8.0,81.5126050420168,20.91513372103609,-,87250.0,67310.0,109484.97090866067,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -1}",1,11702875200.0,53778145100.0,2026-01-20 17:04,1,,0
60,117730,티로보틱스,KOSDAQ,619945701600,기타,28400.0,26128.0,25.0,5.0,20.0,3,9.0,62.0,8.0,64.70588235294117,41.18904719374451,B,20619.0,18433.4,24105.102147973783,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -1}",0,5813126200.0,-3555045850.0,2026-01-20 17:03,1,,0
61,006120,SK디스커버리,KOSPI,1144906152000,기타,62400.0,58600.0,17.0,20.0,12.0,4,9.0,62.0,6.089743589743589,5.042016806722689,14.052184457067836,R,60355.0,61152.0,65574.6616874478,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -1}",0,-212272100.0,1079482100.0,2026-01-20 17:03,1,,0
62,458870,씨어스테크놀로지,KOSDAQ,1732692384000,기타,136800.0,125856.0,20.0,10.0,17.0,6,9.0,62.0,8.0,0.0,18.457579011320377,-,121635.0,119952.0,149376.25929123303,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_deduction"": -1}",1,-1023700800.0,4325523600.0,2026-01-20 17:04,1,,0
63,022100,포스코DX,KOSPI,6339848199300,기타,41700.0,38364.0,24.0,5.0,20.0,3,9.0,61.0,8.0,100.0,38.15932450967261,B,30907.5,28076.0,35664.15896832814,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -1}",0,1607921800.0,-3683167350.0,2026-01-20 17:04,1,,0
64,001060,JW중외제약,KOSPI,678784859500,기타,29150.0,26200.0,23.0,10.0,20.0,3,5.0,61.0,10.120068610634648,68.0672268907563,25.38379682909098,-,27192.5,26481.0,29071.651513042278,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -5}",0,2320820150.0,-3284793400.0,2026-01-20 17:03,1,,0
65,064400,LG씨엔에스,KOSPI,6762639170400,기타,69800.0,59400.0,22.0,10.0,20.0,4,5.0,61.0,14.899713467048711,46.21848739495798,37.8403342599546,-,63700.0,61628.0,70019.13350746919,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 4, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -5}",0,-41567273100.0,23037952400.0,2026-01-20 17:04,1,,0
66,108490,로보티즈,KOSDAQ,3810078012000,기타,261500.0,233500.0,23.0,10.0,17.0,6,5.0,61.0,10.707456978967496,5.042016806722689,28.563503768962295,-,261075.0,250966.0,311368.75519323355,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_deduction"": -5}",1,-10976552000.0,64487910000.0,2026-01-20 17:04,1,,0
67,068270,셀트리온,KOSPI,47808920583000,기타,207000.0,202500.0,25.0,10.0,8.0,8,10.0,61.0,2.1739130434782608,89.91596638655462,49.67160161452599,-,201085.0,191284.0,214602.79693917578,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""risk_safe"": 10}",3,81403139000.0,-13835134500.0,2026-01-20 17:04,1,,0
68,012510,더존비즈온,KOSPI,2971436275200,기타,97800.0,89900.0,22.0,10.0,17.0,5,7.0,61.0,8.077709611451942,22.689075630252102,41.27332794923229,-,89940.0,90648.0,98512.95077181992,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_deduction"": -3}",1,14823067500.0,-1512809400.0,2026-01-20 17:04,1,,0
69,028300,HLB,KOSDAQ,6915454268700,기타,52100.0,49600.0,25.0,20.0,5.0,0,10.0,60.0,4.798464491362764,10.084033613445378,49.903389253073534,R,50882.5,49067.0,54516.01126455646,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""risk_safe"": 10}",0,-17924937100.0,-9658900600.0,2026-01-20 17:03,1,,0
70,001120,LX인터내셔널,KOSPI,1459314000000,기타,37650.0,34638.0,24.0,0.0,20.0,7,9.0,60.0,8.0,82.3529411764706,31.670414601592903,-,33277.5,32357.0,35379.072665039625,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -1}",0,14964642300.0,4630873750.0,2026-01-20 17:04,1,,0
71,004990,롯데지주,KOSPI,3068595182250,기타,29250.0,26950.0,21.0,5.0,16.0,9,9.0,60.0,7.863247863247863,55.46218487394958,39.45161248668295,B,26995.0,28396.0,32366.09962017499,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -1}",1,4423617750.0,874627700.0,2026-01-20 17:04,1,,0
72,039490,키움증권,KOSPI,8661743901000,기타,320500.0,302500.0,25.0,20.0,3.0,3,9.0,60.0,5.61622464898596,5.882352941176471,51.872159099300475,R,308975.0,292480.0,325335.40126345545,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_dryup"": 3, ""risk_deduction"": -1}",0,1268218000.0,-2593122000.0,2026-01-20 17:04,1,,0
73,071050,한국금융지주,KOSPI,10197856536000,기타,183000.0,165000.0,25.0,20.0,3.0,5,7.0,60.0,9.836065573770492,5.882352941176471,42.90148108852115,R,169330.0,165244.0,182871.48477762312,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_dryup"": 3, ""risk_deduction"": -3}",2,19118609300.0,-5027729300.0,2026-01-20 17:04,1,,0
74,267270,HD현대건설기계,KOSPI,2010011585400,기타,115800.0,103500.0,25.0,10.0,15.0,5,5.0,60.0,10.621761658031089,63.865546218487395,52.1967584806345,-,107585.0,100586.0,119682.18694515336,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 3, ""risk_deduction"": -5}",2,83773900.0,-6389881400.0,2026-01-20 17:04,1,,0
75,005380,현대차,KOSPI,98078969914000,기타,479000.0,440680.0,25.0,5.0,16.0,4,9.0,59.0,8.0,100.0,69.65925730165482,B,348800.0,305650.0,404965.5415292354,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -1}",0,-708243849500.0,34852226000.0,2026-01-20 17:04,1,,0
76,298040,효성중공업,KOSPI,21856740512000,기타,2344000.0,2156480.0,21.0,20.0,3.0,6,9.0,59.0,8.0,3.361344537815126,34.223725963353644,R,1964900.0,1986000.0,2343965.083177561,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_dryup"": 3, ""risk_deduction"": -1}",1,-34592424000.0,80577643000.0,2026-01-20 17:04,1,,0
77,003540,대신증권,KOSPI,1411500520000,기타,27800.0,25500.0,20.0,13.0,16.0,3,7.0,59.0,8.273381294964029,10.92436974789916,25.37021598156091,C,26967.5,27413.0,29599.798547773746,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_squeeze"": 10, ""pat_setup_c"": 3, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",0,6153290300.0,-1981229950.0,2026-01-20 17:04,1,,0
78,166090,하나머티리얼즈,KOSDAQ GLOBAL,1028439048000,기타,52000.0,45350.0,25.0,10.0,13.0,6,5.0,59.0,12.788461538461537,55.46218487394958,46.2815810223891,-,47397.5,44440.0,52095.7013003735,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 5, ""risk_deduction"": -5}",1,-3901248900.0,6855312700.0,2026-01-20 17:04,1,,0
79,241560,두산밥캣,KOSPI,5837634358500,기타,60900.0,56500.0,23.0,10.0,13.0,4,9.0,59.0,7.224958949096879,36.97478991596638,27.029329601301907,-,59400.0,58548.0,63871.846276063334,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 3, ""risk_deduction"": -1}",0,-1935223300.0,246344000.0,2026-01-20 17:04,1,,0
80,075580,세진중공업,KOSPI,1139831592800,기타,20050.0,18290.0,24.0,10.0,12.0,6,7.0,59.0,8.778054862842893,0.8403361344537815,39.89103222649869,-,18906.5,18642.4,22575.10562027273,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -3}",1,-510222920.0,542318230.0,2026-01-20 17:04,1,,0
81,057050,현대홈쇼핑,KOSPI,652800000000,기타,54400.0,51700.0,17.0,13.0,11.0,8,10.0,59.0,4.963235294117647,52.10084033613445,50.08390201028294,C,53845.0,54714.0,57192.880548732304,True,False,"{""trend_ma20"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_c"": 3, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_safe"": 10}",4,442822800.0,-1457391500.0,2026-01-20 17:04,1,,0
82,011200,HMM,KOSPI,19760835471500,기타,20950.0,19580.0,16.0,23.0,11.0,0,9.0,59.0,6.539379474940334,0.8403361344537815,25.592985144483283,C,20312.5,20036.4,21332.326951113893,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_c"": 3, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -1}",0,-15279909940.0,-10559192890.0,2026-01-20 17:03,1,,0
83,307950,현대오토에버,KOSPI,12793287603000,기타,466500.0,429180.0,25.0,10.0,10.0,5,9.0,59.0,8.0,100.0,66.12618779947904,-,386075.0,290862.0,474458.4979599557,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""risk_deduction"": -1}",1,22165767500.0,-28018968500.0,2026-01-20 17:04,1,,0
84,281740,레이크머티리얼즈,KOSDAQ,1049716851560,기타,15970.0,13780.0,20.0,10.0,18.0,5,5.0,58.0,13.713212273011896,57.142857142857146,16.13251775108176,-,14927.5,14389.6,16381.522777290566,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -5}",1,122101480.0,-3034959180.0,2026-01-20 17:04,1,,0
85,178320,서진시스템,KOSDAQ,1595182115450,기타,28550.0,26266.0,22.0,10.0,11.0,6,9.0,58.0,8.0,52.10084033613445,21.99539823176267,-,26385.0,25509.0,29322.304556031908,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -1}",2,-3010237300.0,1122450650.0,2026-01-20 17:04,1,,0
86,455900,엔젤로보틱스,KOSDAQ,556980739800,기타,36600.0,33672.0,24.0,0.0,18.0,7,9.0,58.0,8.0,54.621848739495796,32.91953587511029,-,31760.0,30594.0,34993.02168970339,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -1}",0,11913677250.0,5416426850.0,2026-01-20 17:04,1,,0
87,253450,스튜디오드래곤,KOSDAQ GLOBAL,1378182133300,기타,45850.0,41800.0,23.0,10.0,12.0,6,7.0,58.0,8.833151581243184,76.47058823529412,50.55069214915237,-,44110.0,41216.0,46908.186488419575,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -3}",2,-129244200.0,5970287250.0,2026-01-20 17:04,1,,0
88,010120,LS ELECTRIC,KOSPI,15750000000000,기타,525000.0,472000.0,24.0,10.0,13.0,6,5.0,58.0,10.095238095238095,36.97478991596638,30.065518594288996,-,491950.0,481670.0,542066.5271227424,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 5, ""risk_deduction"": -5}",1,-28166588500.0,1270200000.0,2026-01-20 17:04,1,,0
89,034230,파라다이스,KOSPI,1609704837780,기타,17420.0,15360.0,20.0,10.0,17.0,6,5.0,58.0,11.82548794489093,0.0,27.19168732987743,-,16568.5,16812.2,19192.394991861693,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_deduction"": -5}",2,-808767490.0,6340497860.0,2026-01-20 17:04,1,,0
90,180640,한진칼,KOSPI,8705801181600,기타,130400.0,113100.0,25.0,10.0,12.0,6,5.0,58.0,13.266871165644172,79.83193277310924,45.68969828029166,-,121030.0,111864.0,130615.1452105177,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -5}",2,-1132375500.0,7816674600.0,2026-01-20 17:04,1,,0
91,011210,현대위아,KOSPI,2376850254200,기타,87400.0,74700.0,25.0,10.0,13.0,4,5.0,57.0,14.530892448512587,100.0,65.5002302937779,-,80800.0,69094.0,90082.67764952905,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 5, ""risk_deduction"": -5}",0,-10253427800.0,4032520000.0,2026-01-20 17:04,1,,0
92,025540,한국단자,KOSPI,749521500000,기타,74100.0,67300.0,22.0,10.0,18.0,0,7.0,57.0,9.176788124156547,100.0,23.8128416241938,-,70415.0,66472.0,74944.80436650295,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",0,-44157400.0,-479129600.0,2026-01-20 17:04,1,,0
93,032500,케이엠더블유,KOSDAQ,627049269880,기타,15320.0,14100.0,17.0,10.0,18.0,2,9.0,56.0,7.963446475195822,15.966386554621849,11.417947250130293,-,15105.0,15195.2,17493.523112475796,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -1}",1,-1180408790.0,-13018220.0,2026-01-20 17:04,1,,0
94,060370,LS마린솔루션,KOSDAQ,1538434250300,기타,29450.0,27450.0,18.0,10.0,17.0,2,9.0,56.0,6.791171477079796,10.92436974789916,28.353206297686842,-,29645.0,28946.0,33127.48792729287,False,True,"{""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_deduction"": -1}",1,-1145151800.0,-270209750.0,2026-01-20 17:04,1,,0
95,214430,아이쓰리시스템,KOSDAQ,647419249000,기타,88600.0,77600.0,23.0,10.0,13.0,5,5.0,56.0,12.415349887133182,43.69747899159664,62.2067658482174,-,83475.0,75474.0,90902.84295494705,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 5, ""risk_deduction"": -5}",1,141506600.0,-1996861100.0,2026-01-20 17:04,1,,0
96,247540,에코프로비엠,KOSDAQ GLOBAL,15657995174400,기타,160100.0,140300.0,21.0,10.0,18.0,2,5.0,56.0,12.367270455965022,4.201680672268908,35.0588574244341,-,151365.0,154866.0,178246.87541726488,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -5}",1,-8654082400.0,-2345028400.0,2026-01-20 17:04,1,,0
97,368770,파이버프로,KOSDAQ,514168621250,기타,15650.0,14398.0,25.0,5.0,16.0,0,9.0,55.0,8.0,100.0,58.58555867719719,B,12798.5,9339.8,15195.241843278469,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -1}",0,-2891787840.0,-3174866740.0,2026-01-20 17:04,1,,0
98,003670,포스코퓨처엠,KOSPI,18233975100000,기타,205000.0,188600.0,21.0,15.0,8.0,2,9.0,55.0,8.0,15.126050420168067,36.849899411751785,B,189740.0,200832.0,237207.36655872795,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_today"": 8, ""risk_deduction"": -1}",1,-3483486900.0,-5297698700.0,2026-01-20 17:04,1,,0
