rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
1,004700,조광피혁,KOSPI,498685350000,"가죽(피혁원단,제화용원단,카시트용원단),가방,신발 제조,도매",75000.0,67500.0,22.0,24.0,16.0,15,3.0,80.0,10.0,11.764705882352942,20.291825230112604,A,71285.0,69264.0,73939.62961497356,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -7}",breakout,Squeeze돌파,75000.0,69262.5,7.6499999999999995,oneil,오닐,75000.0,71890.0,4.1466666666666665,pullback,눌림목,71285.0,67720.75,5.0,5,447759700.0,19645400.0,2026-02-18 17:12,2,,0
2,094480,갤럭시아머니트리,KOSDAQ,438981887220,전자결제,11190.0,10294.800000000001,23.0,15.0,20.0,9,7.0,74.0,8.0,83.19327731092437,46.26379658093338,B,10637.0,9858.2,11336.971883281103,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,11190.0,11029.0,1.4387846291331547,breakout,Squeeze돌파,11336.971883281103,10188.721883281103,10.128365950111872,pullback,눌림목,10637.0,9718.4,8.635893579016644,1,1658134910.0,643580.0,2026-02-18 17:12,2,,0
3,210980,SK디앤디,KOSPI,236440751400,"비주거용 부동산개발 및 임대(오피스, 지식산업센터, 호텔 등)",12700.0,12550.0,14.0,23.0,18.0,5,10.0,70.0,1.1811023622047243,2.5210084033613445,24.531242190689564,C,12697.5,12748.2,13076.114674630582,True,True,"{""trend_ma20"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_c"": 3, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_safe"": 10}",breakout,Squeeze돌파,13076.114674630582,12828.614674630582,1.892764067603225,pullback,눌림목,12697.5,12062.625,5.0,oneil,Pocket Pivot,12700.0,11938.0,6.0,1,139367920.0,-61553810.0,2026-02-18 17:12,2,,0
4,034310,NICE,KOSPI,542535637320,"기업신용분석,유가증권등급평정,기업정보,긍융정보,경제정보,소비자신용정보 제공,시장조사,사회여론조사,점외 CD/ATM사업",14760.0,13579.2,24.0,15.0,15.0,8,7.0,69.0,8.0,79.83193277310924,37.42026472980017,B,13575.5,13419.0,14533.561157345437,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,14760.0,14389.0,2.513550135501355,breakout,Squeeze돌파,14760.0,14203.5,3.7703252032520327,pullback,눌림목,13575.5,13130.3,3.2794372214651446,4,1477787350.0,-268045110.0,2026-02-18 17:12,2,,0
5,043370,피에이치에이,KOSDAQ,272580000000,"자동차용 도어랫치, 도어힌지",12980.0,11550.0,24.0,10.0,20.0,15,0.0,69.0,11.016949152542372,100.0,36.8958581627581,-,12172.0,11921.2,12817.552947447817,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -10}",breakout,Squeeze돌파,12980.0,12007.25,7.4942218798150995,oneil,오닐,12980.0,12331.5,4.996147919876734,pullback,눌림목,12172.0,11563.4,5.000000000000003,5,1181346840.0,59492750.0,2026-02-18 17:12,2,,0
6,361390,제노코,KOSDAQ,298119384900,"위성탑재체, 위성운용국, 항공전자 등",31700.0,29164.0,23.0,15.0,20.0,4,7.0,69.0,8.0,100.0,26.624597302367878,B,27072.5,21844.0,31808.93119482403,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Inside Day,31700.0,28895.0,8.84858044164038,breakout,Squeeze돌파,31808.93119482403,27601.43119482403,13.227417086823237,pullback,눌림목,27072.5,23706.5,12.433281004709576,0,-886635850.0,241659150.0,2026-02-18 17:12,2,,0
7,084690,대상홀딩스,KOSPI,376972520580,지주회사,10410.0,9530.0,23.0,10.0,20.0,9,5.0,67.0,8.45341018251681,57.983193277310924,52.67546871376055,-,9825.5,9693.6,10240.195369394336,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -5}",breakout,Squeeze돌파,10410.0,9955.5,4.36599423631124,oneil,오닐,10410.0,10107.0,2.910662824207493,pullback,눌림목,9825.5,9461.9,3.700575034349401,2,1469369050.0,76123290.0,2026-02-18 17:12,2,,0
8,000320,노루홀딩스,KOSPI,332943332550,지주사업,25050.0,23046.0,23.0,15.0,16.0,5,7.0,66.0,8.0,12.605042016806722,45.73066239296481,B,22165.5,21803.8,24299.832428255875,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,25050.0,23119.5,7.706586826347306,oneil,오닐,25050.0,23763.0,5.137724550898204,pullback,눌림목,22165.5,20621.1,6.967584760100162,2,22739950.0,-738905850.0,2026-02-18 17:12,2,,0
9,028100,동아지질,KOSPI,245429571660,"보링그라우팅공사,토공사,철근콘크리트공사,상하수도공사,비계구조물해체공사,수중공사/지질조사,시공감리",18330.0,17120.0,25.0,10.0,10.0,12,8.0,65.0,6.6012002182214955,63.02521008403362,57.30048414445247,-,17748.0,17355.0,18758.519317205835,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""risk_deduction"": -2}",breakout,Squeeze돌파,18758.519317205835,17841.269317205835,4.889778262822017,oneil,오닐,18330.0,18202.0,0.6983087834151664,pullback,눌림목,17748.0,17120.0,3.5384268649988733,4,269098230.0,7886100.0,2026-02-18 17:12,2,,0
10,093520,매커스,KOSDAQ,348412063200,자일링스(Xilinx)비메모리반도체(PLDchip)유통,24600.0,22632.0,24.0,14.0,16.0,4,7.0,65.0,8.0,3.361344537815126,33.1995266132353,A,22507.5,22129.0,23784.21051501707,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,24600.0,22612.5,8.079268292682928,oneil,오닐,24600.0,23275.0,5.386178861788618,pullback,눌림목,22507.5,20917.5,7.064311896034655,0,-767715500.0,564643400.0,2026-02-18 17:12,2,,0
