rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
1,403870,HPSP,KOSDAQ GLOBAL,3884959300000,고압 수소 어닐링 장비,46250.0,42550.0,25.0,15.0,20.0,5,7.0,72.0,8.0,100.0,51.94950355307541,B,41685.0,35822.0,46838.39867059366,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,46838.39867059366,41954.02367059366,10.428142589482963,oneil,오닐,46250.0,44890.0,2.9405405405405407,pullback,눌림목,41685.0,37777.5,9.373875494782295,3,-11863959950.0,-19812671550.0,2026-02-19 17:14,1,,0
2,003380,하림지주,KOSDAQ GLOBAL,1863773533440,지주사업,16640.0,15308.800000000001,25.0,15.0,16.0,6,7.0,69.0,8.0,100.0,59.77491026660307,B,14310.0,12047.0,16673.141748151087,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,16673.141748151087,14068.391748151087,15.622430609329193,oneil,오닐,16640.0,16214.0,2.5600961538461537,pullback,눌림목,14310.0,12226.2,14.561844863731652,1,-8367941590.0,2021770570.0,2026-02-19 17:14,1,,0
3,001440,대한전선,KOSPI,6087504345000,"전력선,통신케이블,적산계기,스텐레스압연제품,광케이블,초고압선,알루미늄 제조,도매/전기공사",32650.0,30038.0,25.0,10.0,12.0,15,7.0,69.0,8.0,65.54621848739495,44.0599608535125,-,29552.5,26303.0,32272.643960729598,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -3}",oneil,오닐,32650.0,31605.0,3.200612557427259,pullback,눌림목,29552.5,26749.0,9.486507063700195,breakout,Squeeze돌파,32650.0,29145.625,10.733154670750384,5,35910193950.0,7886767650.0,2026-02-19 17:14,1,,0
4,014620,성광벤드,KOSDAQ,1062294560000,관이음쇠,40000.0,36800.0,22.0,5.0,20.0,15,7.0,69.0,8.0,100.0,37.728928164970114,B,31930.0,29061.0,34389.46178040968,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 4, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,40000.0,38320.0,4.2,breakout,Squeeze돌파,40000.0,37480.0,6.3,pullback,눌림목,31930.0,29914.0,6.313811462574382,5,5547798550.0,9312989100.0,2026-02-19 17:14,1,,0
5,009830,한화솔루션,KOSPI,10055713356000,"합성수지,유화부문(LDPE,LLDPE)제품 제조,플라스틱가공품(PVC),CA,무기화학제품,부동산업",58500.0,53820.0,23.0,5.0,18.0,15,7.0,68.0,8.0,100.0,58.16300800144474,B,35945.0,30855.0,44029.438876070104,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,58500.0,53062.5,9.294871794871796,pullback,눌림목,35945.0,35400.0,1.5162053136736682,oneil,오닐,58500.0,54875.0,6.196581196581197,5,197970760850.0,63125738750.0,2026-02-19 17:14,1,,0
6,086450,동국제약,KOSDAQ GLOBAL,940792736000,"인사돌, 복합마데카솔, 파미레이",20800.0,19136.0,24.0,5.0,20.0,11,7.0,67.0,8.0,78.15126050420169,39.31181095881096,B,18018.0,17812.8,19622.480760342594,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,20800.0,20144.0,3.1538461538461537,breakout,Squeeze돌파,20800.0,19816.0,4.730769230769231,pullback,눌림목,18018.0,17600.0,2.31990231990232,5,1724705090.0,-102797180.0,2026-02-19 17:14,1,,0
7,218410,RFHIC,KOSDAQ,1561052733800,GaN 트랜지스터,58900.0,54188.0,25.0,5.0,18.0,11,7.0,66.0,8.0,100.0,43.826591477286,B,45250.0,38413.0,52130.21299530017,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,58900.0,54945.0,6.714770797962649,breakout,Squeeze돌파,58900.0,52967.5,10.072156196943972,pullback,눌림목,45250.0,40504.0,10.488397790055249,5,13986673100.0,-9315306800.0,2026-02-19 17:14,1,,0
8,032500,케이엠더블유,KOSDAQ,850935370600,RF 부품 및 중계기,20650.0,18998.0,25.0,5.0,20.0,9,7.0,66.0,8.0,63.865546218487395,53.92017459736159,B,17980.0,16315.2,19339.159924618325,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,20650.0,18871.0,8.61501210653753,pullback,눌림목,17980.0,17190.0,4.39377085650723,oneil,오닐,20650.0,19464.0,5.743341404358353,3,-16583320.0,386554450.0,2026-02-19 17:14,1,,0
9,084370,유진테크,KOSDAQ,3047833586000,실리콘질화막증착용LP-CVD,133000.0,122360.0,25.0,5.0,18.0,11,7.0,66.0,8.0,56.30252100840336,44.78280884423866,B,98045.0,86730.0,110692.65742346467,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,133000.0,118682.5,10.765037593984962,oneil,오닐,133000.0,123455.0,7.1766917293233075,pullback,눌림목,98045.0,86591.0,11.682390738946403,5,19267075900.0,-6386607000.0,2026-02-19 17:14,1,,0
10,097230,HJ중공업,KOSPI,2302531272000,"선박건조,기계플랜트 제조/토목공사,건축공사,조경공사,전기공사,가스공사,준설공사,기계설비공사",25500.0,23460.0,20.0,15.0,20.0,3,7.0,65.0,8.0,0.0,16.798026357714143,B,24645.0,23765.0,27128.174734952812,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,25500.0,24205.0,5.078431372549019,pullback,눌림목,24645.0,22878.0,7.169811320754717,breakout,Squeeze돌파,27128.174734952812,24919.424734952812,8.141904206898873,0,1436196000.0,-4469798850.0,2026-02-19 17:14,1,,0
