rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
11,458870,씨어스테크놀로지,KOSDAQ,1939146228000,심전도검사솔루션 입원환자모니터링솔루션,153100.0,150500.0,25.0,10.0,15.0,4,10.0,64.0,1.6982364467668192,0.0,61.23294665560884,-,147925.0,131404.0,165592.6875663994,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 3, ""risk_safe"": 10}",pullback,눌림목,147925.0,132577.0,10.37552813925976,oneil,오닐,153100.0,143914.0,6.0,breakout,Squeeze돌파,165592.6875663994,146407.6875663994,11.585656517777812,0,-12459808100.0,7712921200.0,2026-02-06 18:42,1,,0
12,047050,포스코인터내셔널,KOSPI,11259058432000,"영업활동의 주요 품목으로 에너지 사업내 천연가스 발전, 태양력, 풍력, 수소 등이 있으며, 트레이딩 사업은 철강 및 철강원료, 이차전지소재, 곡물, 유지, 면방, 바이오플라스틱, 친환경차부품, 인프라 및 산업 플랜트 등이 있음.",64000.0,60000.0,25.0,10.0,12.0,9,8.0,64.0,6.25,100.0,79.45877370642324,-,61467.5,55819.0,66016.79631642505,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -2}",pullback,눌림목,61467.5,57216.5,6.915849839345996,oneil,오닐,64000.0,60160.0,6.0,breakout,Squeeze돌파,66016.79631642505,60703.046316425054,8.049087954118022,1,20858855900.0,39636763100.0,2026-02-06 18:42,1,,0
13,059090,미코,KOSDAQ,567416890440,반도체 및 디스플레이 부품 제조,16980.0,15621.6,25.0,10.0,11.0,11,7.0,64.0,8.0,100.0,44.0415355104276,-,14882.5,14183.0,16857.53180565811,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 3, ""risk_deduction"": -3}",oneil,Oops Reversal,16980.0,16737.0,1.431095406360424,breakout,Squeeze돌파,16980.0,15551.25,8.414310954063604,pullback,눌림목,14882.5,14138.375,5.0,5,10515419460.0,-3104070160.0,2026-02-06 18:42,1,,0
14,001680,대상,KOSPI,770918556250,"전분,라이신,물엿,과당,포도당,MSG및 사료,조미료,항생제,핵산,커피 제조,도매/토목공사,건축공사",22250.0,21150.0,21.0,10.0,12.0,11,10.0,64.0,4.943820224719101,27.73109243697479,27.936055086015447,-,21922.5,21403.6,22450.481729434763,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 3, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_safe"": 10}",breakout,Squeeze돌파,22450.481729434763,21467.981729434763,4.37629807609806,pullback,눌림목,21922.5,20826.375,5.0,oneil,오닐,22250.0,21925.0,1.4606741573033708,5,3284241750.0,-275025600.0,2026-02-06 18:42,1,,0
15,290650,엘앤씨바이오,KOSDAQ,2119027973900,"인체조직(피부, 뼈, 연골)",85300.0,78476.0,25.0,10.0,10.0,11,7.0,63.0,8.0,60.50420168067227,54.038544492844316,-,68790.0,65814.0,85222.08313573865,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""risk_deduction"": -3}",oneil,오닐,85300.0,82410.0,3.3880422039859317,pullback,눌림목,68790.0,61230.0,10.98996947230702,breakout,Squeeze돌파,85300.0,75850.0,11.078546307151232,5,54716867600.0,-1164183500.0,2026-02-06 18:43,1,,0
16,101490,에스앤에스텍,KOSDAQ,1819865178700,블랭크마스크,85300.0,78476.0,25.0,10.0,12.0,9,7.0,63.0,8.0,100.0,64.87671282693495,-,74570.0,59399.0,85701.02004300976,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -3}",oneil,Oops Reversal,85300.0,85120.0,0.21101992966002345,pullback,눌림목,74570.0,65468.0,12.205980957489606,breakout,Squeeze돌파,85701.02004300976,74323.52004300976,13.275804645370743,2,2614616400.0,5018015900.0,2026-02-06 18:42,1,,0
17,251270,넷마블,KOSPI,4701656559400,온라인·모바일 게임 소프트웨어 개발 및 공급,54700.0,50200.0,16.0,23.0,13.0,6,5.0,63.0,8.226691042047532,18.48739495798319,26.982213787391355,C,51355.0,50574.0,55158.08207786147,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_c"": 3, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_deduction"": -5}",oneil,Pocket Pivot,54700.0,52708.75,3.640310786106033,breakout,Squeeze돌파,55158.08207786147,52171.20707786147,5.415117581107533,pullback,눌림목,51355.0,48787.25,5.0,1,-49013400.0,2515127000.0,2026-02-06 18:42,1,,0
18,067310,하나마이크론,KOSDAQ,2200767205650,"반도체패키징,IOT",33150.0,30498.0,25.0,10.0,12.0,8,7.0,62.0,8.0,54.621848739495796,40.467709461706285,-,30947.5,27567.0,34868.38865872822,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -3}",oneil,오닐,33150.0,31161.0,6.0,pullback,눌림목,30947.5,28220.5,8.811697229178447,breakout,Squeeze돌파,34868.38865872822,31459.638658728218,9.77604681811623,3,23846167950.0,-11124019700.0,2026-02-06 18:42,1,,0
19,038500,삼표시멘트,KOSDAQ,2120555412900,시멘트 제품,19650.0,18078.0,25.0,5.0,20.0,5,7.0,62.0,8.0,100.0,53.97060704177952,B,8172.5,5796.1,12578.514133165287,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,19650.0,16098.75,18.072519083969464,oneil,오닐,19650.0,17282.5,12.048346055979643,pullback,눌림목,8172.5,6570.0,19.60844294891404,1,10709239340.0,-779517670.0,2026-02-06 18:42,1,,0
20,014620,성광벤드,KOSDAQ,812655338400,관이음쇠,30600.0,29250.0,23.0,10.0,8.0,11,10.0,62.0,4.411764705882353,64.70588235294117,45.676381891266054,-,30517.5,28141.0,32167.9146379207,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""risk_safe"": 10}",pullback,눌림목,30517.5,28855.5,5.446055541902187,oneil,오닐,30600.0,28764.0,6.0,breakout,Squeeze돌파,32167.9146379207,30090.4146379207,6.458298659966499,5,8939599850.0,-3533439850.0,2026-02-06 18:43,1,,0
21,078160,메디포스트,KOSDAQ,960512773500,제대혈은행,24500.0,22540.0,25.0,10.0,11.0,9,7.0,62.0,8.0,91.59663865546219,52.551512869656044,-,19490.5,18574.4,24282.533356970675,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 3, ""risk_deduction"": -3}",breakout,Squeeze돌파,24500.0,21565.25,11.97857142857143,oneil,오닐,24500.0,23917.0,2.379591836734694,pullback,눌림목,19490.5,18910.0,2.978374079679844,2,1243641950.0,2711013350.0,2026-02-06 18:42,1,,0
22,006220,제주은행,KOSPI,568112311710,"은행업무,외국환업무,신탁업무",15030.0,13827.6,23.0,10.0,12.0,9,7.0,61.0,8.0,83.19327731092437,76.98407234201976,-,13358.5,12462.4,15221.380615252023,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -3}",pullback,눌림목,13358.5,12690.574999999999,5.000000000000008,oneil,오닐,15030.0,14128.199999999999,6.000000000000007,breakout,Squeeze돌파,15221.380615252023,13694.380615252023,10.031941507788893,1,983451740.0,3665984690.0,2026-02-06 18:43,1,,0
23,068270,셀트리온,KOSPI,50811413180000,"램시마, 트룩시마, 허쥬마",220000.0,201500.0,20.0,10.0,17.0,9,5.0,61.0,8.409090909090908,91.59663865546219,17.260923978018617,-,211775.0,198584.0,224029.63409063258,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_deduction"": -5}",oneil,Oops Reversal,220000.0,213200.0,3.090909090909091,pullback,눌림목,211775.0,202655.0,4.306457324991146,breakout,Squeeze돌파,224029.63409063258,212629.63409063258,5.088612516051363,1,109069426500.0,36452897500.0,2026-02-06 18:43,1,,0
24,085660,차바이오텍,KOSDAQ,1688096703500,"세포치료제 개발, 제대혈 보관 등",20750.0,19090.0,25.0,10.0,8.0,11,7.0,61.0,8.0,100.0,71.69898968130553,-,18056.5,16017.6,20965.503951441446,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""risk_deduction"": -3}",oneil,오닐,20750.0,19505.0,6.0,pullback,눌림목,18056.5,16362.7,9.380555478636499,breakout,Squeeze돌파,20965.503951441446,18848.253951441446,10.098731730483552,5,9781748900.0,-14748363750.0,2026-02-06 18:43,1,,0
25,042520,한스바이오메드,KOSDAQ,569654680000,"인체이식용조직(인조피부,인조뼈),의료용시술재료(가슴보형물)",40000.0,36800.0,25.0,10.0,8.0,11,7.0,61.0,8.0,44.53781512605042,48.844484122772386,-,30190.0,29775.0,41074.889539098855,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""risk_deduction"": -3}",breakout,Squeeze돌파,41074.889539098855,36109.889539098855,12.08767705942059,oneil,오닐,40000.0,36985.0,7.5375,pullback,눌림목,30190.0,26218.0,13.156674395495196,5,8944645350.0,-99746350.0,2026-02-06 18:43,1,,0
26,005180,빙그레,KOSPI,749167115200,"아이스크림,우유,스낵,유산균(욥닥터캡슐) 제조",78400.0,73500.0,18.0,20.0,3.0,12,8.0,61.0,6.25,7.563025210084033,40.16729526822776,R,76035.0,75344.0,78276.19414963825,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_dryup"": 3, ""risk_deduction"": -2}",breakout,Squeeze돌파,78400.0,75587.5,3.5873724489795924,oneil,오닐,78400.0,76525.0,2.391581632653061,pullback,눌림목,76035.0,73785.0,2.9591635431051486,4,5206716600.0,731590100.0,2026-02-06 18:43,1,,0
27,015760,한국전력,KOSPI,38967219473900,"전력자원개발,발전,송전,전력용기자재확보",60700.0,56100.0,25.0,10.0,12.0,7,7.0,61.0,7.57825370675453,62.18487394957983,50.75086007145306,-,59365.0,53653.0,63610.89668503222,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -3}",oneil,Oops Reversal,60700.0,60170.0,0.8731466227347612,pullback,눌림목,59365.0,56100.0,5.499873662932704,breakout,Squeeze돌파,63610.89668503222,58360.89668503222,8.253302930149289,0,8766096300.0,69553959600.0,2026-02-06 18:42,1,,0
28,347700,스피어,KOSDAQ,1750683691800,우주항공산업 관련 부품 등 판매 / 디지털헬스 소프트웨어 개발 및 공급,37350.0,34362.0,25.0,5.0,18.0,6,7.0,61.0,8.0,100.0,61.072469443642824,B,22894.0,16503.2,29061.41395148945,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Oops Reversal,37350.0,34348.5,8.036144578313253,breakout,Squeeze돌파,37350.0,32847.75,12.05421686746988,pullback,눌림목,22894.0,19292.2,15.732506333537168,1,-4982327150.0,5114336200.0,2026-02-06 18:42,1,,0
29,189300,인텔리안테크,KOSDAQ,1060453399200,"위성통신 안테나, 해상용 위성방송 수신안테나",98800.0,90896.0,25.0,10.0,11.0,7,7.0,60.0,8.0,100.0,60.207785846716135,-,83760.0,65464.0,101049.58422322627,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 3, ""risk_deduction"": -3}",oneil,Oops Reversal,98800.0,95970.0,2.864372469635627,breakout,Squeeze돌파,101049.58422322627,89507.08422322627,11.42261008664987,pullback,눌림목,83760.0,74526.0,11.024355300859598,0,12979485000.0,9652255300.0,2026-02-06 18:42,1,,0
30,005490,POSCO홀딩스,KOSPI,29095396244000,"열연코일,냉연강판,후판,선재,스테인리스 제조",359500.0,337500.0,25.0,10.0,10.0,7,8.0,60.0,6.11961057023644,83.19327731092437,48.008901131394325,-,353800.0,326950.0,370263.6623379773,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""risk_deduction"": -2}",pullback,눌림목,353800.0,330970.0,6.4527981910684,oneil,오닐,359500.0,337930.0,6.0,breakout,Squeeze돌파,370263.6623379773,341726.1623379773,7.707345576339845,0,20755776000.0,30375938500.0,2026-02-06 18:42,1,,0
31,139130,iM금융지주,KOSPI,2810930202500,지주회사,17500.0,16100.0,25.0,5.0,16.0,7,7.0,60.0,8.0,78.99159663865547,58.384147844822756,B,14981.0,14851.2,16205.894518191199,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,17500.0,16723.75,4.435714285714286,pullback,눌림목,14981.0,14560.0,2.810226286629731,oneil,오닐,17500.0,16982.5,2.9571428571428573,0,4969363990.0,17175231380.0,2026-02-06 18:42,1,,0
32,003090,대웅,KOSPI,1377964926000,"지주회사/의약품,화공약품,농예약품,위생용품,의료용구,식품,전기전자기구,부품 제조,판매",23700.0,22900.0,22.0,10.0,11.0,7,10.0,60.0,3.375527426160337,18.48739495798319,41.93346627735582,-,22907.5,23132.0,25575.825975964257,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 3, ""risk_safe"": 10}",pullback,눌림목,22907.5,21762.125,5.0,breakout,Squeeze돌파,25575.825975964257,24180.825975964257,5.454369299005233,oneil,오닐,23700.0,22278.0,6.0,0,1939503600.0,1250173500.0,2026-02-06 18:42,1,,0
33,161390,한국타이어앤테크놀로지,KOSPI,8324404636800,타이어 제조,67200.0,61000.0,25.0,20.0,8.0,4,3.0,60.0,9.226190476190476,1.680672268907563,50.3095123108867,R,63745.0,61308.0,66720.1026612393,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_dryup"": 3, ""vol_today"": 5, ""risk_deduction"": -7}",oneil,Oops Reversal,67200.0,64880.0,3.4523809523809526,breakout,Squeeze돌파,67200.0,62497.5,6.997767857142858,pullback,눌림목,63745.0,61000.0,4.30622009569378,0,-5826335400.0,7901875500.0,2026-02-06 18:42,1,,0
34,214370,케어젠,KOSDAQ,6187968000000,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품",115200.0,105984.0,25.0,10.0,10.0,8,7.0,60.0,8.0,100.0,59.70918915547667,-,94610.0,80510.0,113282.8627226146,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""risk_deduction"": -3}",oneil,오닐,115200.0,114510.0,0.5989583333333334,pullback,눌림목,94610.0,83606.0,11.630905823908677,breakout,Squeeze돌파,115200.0,101445.0,11.940104166666666,3,5953160500.0,-6848525100.0,2026-02-06 18:43,1,,0
