rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
1,005810,풍산홀딩스,KOSPI,573808221600,"동판제,대,관,봉,선,소전,동파이프 제조,도매,무역",39800.0,37550.0,20.0,20.0,18.0,11,9.0,78.0,5.653266331658291,18.48739495798319,22.175218186088852,R,39635.0,38632.0,40853.22136439066,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -1}",breakout,Squeeze돌파,40853.22136439066,39165.72136439066,4.130641216633394,pullback,눌림목,39635.0,37653.25,5.0,oneil,오닐,39800.0,37412.0,6.0,5,1311805100.0,-1995773000.0,2026-02-16 17:14,1,,0
2,004800,효성,KOSPI,2710271893300,"스판덱스,합성원사,나일론,폴리에스터,타이어코드지,PET병,수지제품,중전기제품(변압기,차단기),사무용기계,컴퓨터 제조/건축공사",161900.0,148948.0,24.0,15.0,20.0,9,7.0,75.0,8.0,52.10084033613445,32.16834778574909,B,150720.0,136328.0,162207.7970903521,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,161900.0,152935.0,5.537368746139593,breakout,Squeeze돌파,162207.7970903521,148760.2970903521,8.290291984243856,pullback,눌림목,150720.0,139962.0,7.137738853503185,1,4183131000.0,9807578600.0,2026-02-16 17:14,1,,0
3,100790,미래에셋벤처투자,KOSDAQ,1253741362400,중소기업 창업투자 관련 고유계정/투자조합 관련 수익,23600.0,21712.0,25.0,15.0,20.0,8,7.0,75.0,8.0,100.0,60.404758668568704,B,18784.0,15198.8,23999.802327223526,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,23600.0,22975.0,2.6483050847457625,breakout,Squeeze돌파,23999.802327223526,20445.552327223526,14.80949697643273,pullback,눌림목,18784.0,15940.6,15.13735093696763,3,5043963550.0,-2467492800.0,2026-02-16 17:14,1,,0
4,080220,제주반도체,KOSDAQ,1575759609750,"모바일용 LP DDR SDRAM, CRAM, SRAM",45750.0,42090.0,25.0,15.0,18.0,6,7.0,71.0,8.0,100.0,68.5109086048102,B,38315.0,29597.6,46681.19877108399,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,46681.19877108399,41217.44877108399,11.704390940758023,oneil,오닐,45750.0,43820.0,4.218579234972678,pullback,눌림목,38315.0,33944.0,11.408064726608377,1,-19339419950.0,1980138350.0,2026-02-16 17:14,1,,0
5,044490,태웅,KOSDAQ,648239144400,자유형단조품,32400.0,29808.0,22.0,13.0,20.0,9,7.0,71.0,8.0,36.134453781512605,33.969816266527495,C,30975.0,28679.0,33613.61335157769,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_setup_c"": 3, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",pullback,눌림목,30975.0,28450.0,8.151735270379339,oneil,오닐,32400.0,30240.0,6.666666666666667,breakout,Squeeze돌파,33613.61335157769,29811.11335157769,11.31238096966307,1,5715222600.0,2404334800.0,2026-02-16 17:14,1,,0
6,001440,대한전선,KOSPI,5882412315000,"전력선,통신케이블,적산계기,스텐레스압연제품,광케이블,초고압선,알루미늄 제조,도매/전기공사",31550.0,29026.0,25.0,10.0,12.0,15,7.0,69.0,8.0,65.54621848739495,44.451632673755746,-,29220.0,26109.0,31889.405409167746,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -3}",oneil,오닐,31550.0,31005.0,1.7274167987321711,pullback,눌림목,29220.0,26473.5,9.399383983572896,breakout,Squeeze돌파,31889.405409167746,28456.280409167746,10.765722834747574,5,35910193950.0,7886767650.0,2026-02-16 17:15,1,,0
7,180640,한진칼,KOSPI,9086346171900,"지주사업, 경영자문 및 컨설팅",136100.0,125212.0,22.0,15.0,13.0,12,7.0,69.0,8.0,67.22689075630252,21.05753941639949,B,121755.0,119120.0,135155.34856923675,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,136100.0,129710.0,4.695077149155033,breakout,Squeeze돌파,136100.0,126515.0,7.04261572373255,pullback,눌림목,121755.0,114087.0,6.29789331033633,4,6356262400.0,19907399300.0,2026-02-16 17:14,1,,0
8,001500,현대차증권,KOSPI,660376909920,"유가증권의매매,위탁매매,유가증권의 중개,대리/부동산 임대",10680.0,9825.6,25.0,5.0,16.0,15,7.0,68.0,8.0,71.42857142857143,43.26371938759344,B,9244.0,8546.0,9742.097547401137,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,10680.0,10233.0,4.185393258426966,breakout,Squeeze돌파,10680.0,10009.5,6.27808988764045,pullback,눌림목,9244.0,8707.6,5.802682821289481,5,3076972830.0,701853440.0,2026-02-16 17:15,1,,0
9,195940,HK이노엔,KOSDAQ GLOBAL,1526981124900,"전문의약품, 숙취해소음료",53900.0,51100.0,24.0,10.0,12.0,12,9.0,67.0,5.194805194805195,100.0,34.75314049087946,-,52822.5,51728.0,56692.794045773655,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -1}",pullback,눌림목,52822.5,50122.5,5.111458185432345,breakout,Squeeze돌파,56692.794045773655,53317.794045773655,5.95313753150891,oneil,오닐,53900.0,50666.0,6.0,4,6799947600.0,1741199000.0,2026-02-16 17:14,1,,0
10,017670,SK텔레콤,KOSPI,18579339584500,"이동전화,무선호출서비스,부가통신",86500.0,79580.0,25.0,5.0,18.0,12,7.0,67.0,8.0,100.0,63.46275528873032,B,70165.0,60228.0,76730.46898527001,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,86500.0,79990.0,7.526011560693642,oneil,오닐,86500.0,82160.0,5.017341040462428,pullback,눌림목,70165.0,64957.0,7.4225040974845005,3,55897035200.0,68167891600.0,2026-02-16 17:14,1,,0
11,084370,유진테크,KOSDAQ,2566596704000,실리콘질화막증착용LP-CVD,112000.0,103040.0,25.0,5.0,18.0,11,7.0,66.0,8.0,51.260504201680675,41.75308134370772,B,95510.0,85684.0,106686.56841870074,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,112000.0,99475.0,11.183035714285715,oneil,오닐,112000.0,103650.0,7.455357142857142,pullback,눌림목,95510.0,85490.0,10.491048057794995,5,19267075900.0,-6386607000.0,2026-02-16 17:14,1,,0
12,003570,SNT다이내믹스,KOSPI,1828898335000,"자동차부품(동력전달장치 등),공작기계(CNC선반 등),사출성형기 제조",55000.0,46800.0,22.0,13.0,20.0,11,0.0,66.0,14.909090909090908,28.571428571428573,32.88674132390954,C,51182.5,49726.0,57251.80815784538,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_setup_c"": 3, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -10}",oneil,Pocket Pivot,55000.0,52357.5,4.804545454545455,pullback,눌림목,51182.5,48623.375,5.0,breakout,Squeeze돌파,57251.80815784538,53288.05815784538,6.923362121719881,5,12006300550.0,-7185107050.0,2026-02-16 17:14,1,,0
