rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,base_stop,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
35,033530,SJG세종,KOSPI,314376859300,"자동차부품,자동차소음기(머플러),배기가스정화기,배기계통부품 제조",11300.0,9908.541078210965,24.0,10.0,17.0,9,0.0,60.0,13.350265221848364,26.89075630252101,34.91854817041928,-,10443.0,9515.2,11435.166078210965,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_deduction"": -10}",9200.0,breakout,돌파,11435.166078210965,9908.541078210965,13.350265221848364,oneil,오닐,11300.0,10521.0,6.893805309734513,pullback,눌림목,10443.0,9221.7,11.694915254237282,1,2621409250.0,8961640.0,2026-01-22 17:05,2,,0
36,130660,한전산업,KOSPI,400654000000,"발전설비 운전·정비, 전기검침",12290.0,11960.692290556966,19.0,10.0,13.0,9,9.0,60.0,5.839428222015377,59.66386554621849,35.47805384397095,-,11047.0,11192.6,12702.442290556966,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_adx"": 4, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_deduction"": -1}",11480.0,breakout,돌파,12702.442290556966,11960.692290556966,5.839428222015377,oneil,오닐,12290.0,11795.5,4.02359641985354,pullback,눌림목,11047.0,10494.65,5.000000000000003,1,1339520860.0,1664020840.0,2026-01-22 17:05,2,,0
37,080580,오킨스전자,KOSDAQ,231538230000,반도체 검사용 소켓,11250.0,10304.7518924439,25.0,10.0,15.0,9,1.0,60.0,10.680851156027424,44.53781512605042,43.435492519337046,-,10513.0,9705.4,11537.0018924439,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 3, ""risk_deduction"": -9}",7270.0,breakout,돌파,11537.0018924439,10304.7518924439,10.680851156027424,oneil,오닐,11250.0,10647.0,5.36,pullback,눌림목,10513.0,9527.2,9.37696185674878,2,8417175420.0,218526700.0,2026-01-22 17:05,2,,0
38,451760,컨텍,KOSDAQ,311144798400,"지상국 시스템 엔지니어링 솔루션, 위성영상 생성을 위한 데이터처리 솔루션",20400.0,18421.0,25.0,5.0,20.0,7,3.0,60.0,9.700980392156863,100.0,80.30363443447786,B,13892.5,10557.0,16228.348188807457,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -7}",11400.0,oneil,Pocket Pivot,20400.0,18421.0,9.700980392156863,breakout,돌파,20808.0,17839.5,14.266147635524797,pullback,눌림목,13892.5,11517.7,17.094115529962203,0,842915390.0,3412850810.0,2026-01-22 17:05,2,,0
39,042370,비츠로테크,KOSDAQ,285842272750,"차단기, 개폐기",10910.0,10140.825,25.0,10.0,15.0,4,5.0,59.0,8.872728743192969,100.0,47.957066222103954,-,9860.0,9072.6,10766.492964427807,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 3, ""risk_deduction"": -5}",9200.0,breakout,돌파,11128.2,10140.825,8.872728743192969,oneil,오닐,10910.0,10669.0,2.2089825847846014,pullback,눌림목,9860.0,9200.0,6.693711967545639,0,-4480908700.0,18212580.0,2026-01-22 17:05,2,,0
40,007860,서연,KOSPI,249590741720,"자동차부품(승용차내장품-도어트림,헤드라이닝,승용차시트) 제조,도매",10630.0,10450.0,25.0,10.0,5.0,9,10.0,59.0,3.620902735506247,52.10084033613445,48.40997390955921,-,9920.5,9744.0,10624.682487501224,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""risk_safe"": 10}",10450.0,breakout,돌파,10842.6,10094.85,6.896408610480881,oneil,오닐,10630.0,10280.0,3.2925682031984946,pullback,눌림목,9920.5,9424.475,4.9999999999999964,2,223590800.0,351977310.0,2026-01-22 17:06,2,,0
41,043370,피에이치에이,KOSDAQ,253470000000,"자동차용 도어랫치, 도어힌지",12070.0,10768.140000000001,25.0,10.0,12.0,5,7.0,59.0,8.0,86.5546218487395,58.11389213058899,-,11704.5,11605.4,12519.948238778825,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -3}",12660.0,pullback,눌림목,11704.5,11119.275,5.000000000000003,breakout,돌파,12519.948238778825,11461.698238778825,8.452510983409784,oneil,오닐,12070.0,11863.0,1.7149958574979287,2,62381680.0,-13777743400.0,2026-01-22 17:05,2,,0
42,211270,AP위성,KOSDAQ,277212747520,위성통신 단말기,18380.0,16809.0,25.0,5.0,20.0,4,5.0,59.0,8.547334058759521,100.0,73.19153210814763,B,14601.0,12658.0,16221.668789421987,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -5}",13850.0,oneil,Pocket Pivot,18380.0,16809.0,8.547334058759521,pullback,눌림목,14601.0,13850.0,5.143483323060064,breakout,돌파,18747.6,16391.1,12.569608909940474,0,-957017090.0,1473032130.0,2026-01-22 17:05,2,,0
43,016610,DB증권,KOSPI,490680256840,"유가증권,위탁매매,인수,자기매매",11560.0,10861.9,24.0,10.0,13.0,2,10.0,59.0,4.5653033431445795,38.65546218487395,32.88571173803529,-,11381.5,10822.2,11948.490080631149,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 5, ""risk_safe"": 10}",10100.0,pullback,눌림목,11381.5,10861.9,4.5653033431445795,breakout,돌파,11948.490080631149,11298.990080631149,5.435833277820254,oneil,오닐,11560.0,11431.0,1.115916955017301,2,-69306850.0,-175436290.0,2026-01-22 17:05,2,,0
44,003800,에이스침대,KOSDAQ,350444000000,침대,31600.0,31000.0,20.0,10.0,12.0,7,10.0,59.0,0.1851404652660388,65.54621848739495,12.649931347015379,-,31057.5,30751.0,33188.71915374514,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_safe"": 10}",31000.0,pullback,눌림목,31057.5,31000.0,0.1851404652660388,breakout,돌파,33188.71915374514,31752.469153745144,4.327524642775881,oneil,오닐,31600.0,31020.0,1.8354430379746836,0,68589550.0,31650.0,2026-01-22 17:05,2,,0
