rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,base_stop,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
1,265520,AP시스템,KOSDAQ,319829946250,디스플레이 제조 장비,21250.0,20693.25,20.0,25.0,18.0,11,10.0,84.0,4.529411764705882,10.084033613445378,16.696218260442677,B,19534.0,19499.2,20673.74323839727,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_safe"": 10}",19000.0,breakout,돌파,21675.0,20693.25,4.529411764705882,pullback,눌림목,19534.0,19000.0,2.7336950957305213,oneil,오닐,21250.0,20595.5,3.08,5,4315792630.0,-2730736840.0,2026-01-29 18:37,2,,0
2,456010,아이씨티케이,KOSDAQ,248704168060,"PUF반도체,보안솔루션(보안반도체,정보통신모듈기기,정보통신용반도체) 제조,개발",17890.0,16898.5,22.0,25.0,18.0,9,9.0,83.0,5.542202347680268,0.0,24.940123685769805,B,15959.5,15341.4,18035.014260484702,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -1}",15350.0,oneil,Pocket Pivot,17890.0,16898.5,5.542202347680268,breakout,돌파,18035.014260484702,16547.764260484702,8.246458685971836,pullback,눌림목,15959.5,15350.0,3.8190419499357744,2,1746977890.0,92451120.0,2026-01-29 18:37,2,,0
3,031430,신세계인터내셔날,KOSPI,429064020000,"섬유, 의복, 신발 및 가죽제품 소매",12140.0,11763.5,25.0,15.0,18.0,15,10.0,83.0,3.101317957166392,36.97478991596638,42.59249035265133,B,10953.5,10907.2,11871.366425135298,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_safe"": 10}",10380.0,oneil,Pocket Pivot,12140.0,11763.5,3.101317957166392,breakout,돌파,12382.800000000001,11818.050000000001,4.560761701715283,pullback,눌림목,10953.5,10501.7,4.1247089971242,5,2396235540.0,349275880.0,2026-01-29 18:37,2,,0
4,308430,셀비온,KOSDAQ,337468713000,"셀비온그린주, 셀비온메브로페닌주, 도페정 등",26300.0,24752.5,24.0,25.0,20.0,4,9.0,82.0,5.88403041825095,3.361344537815126,30.470393017110812,B,23150.0,23004.6,27236.87094952344,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -1}",16280.0,oneil,Pocket Pivot,26300.0,24752.5,5.88403041825095,breakout,돌파,27236.87094952344,24915.62094952344,8.522454742697287,pullback,눌림목,23150.0,21293.0,8.02159827213823,0,-1369195100.0,320272300.0,2026-01-29 18:37,2,,0
5,035600,KG이니시스,KOSDAQ,317702624020,전자지불서비스,11530.0,11244.5,22.0,15.0,20.0,15,10.0,82.0,2.476149176062446,58.8235294117647,59.5792858435264,B,10202.5,10461.0,11244.187482084442,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_safe"": 10}",10110.0,oneil,Inside Day,11530.0,11244.5,2.476149176062446,breakout,돌파,11760.6,11332.35,3.641395847150655,pullback,눌림목,10202.5,10110.0,0.9066405292820388,5,5336964850.0,523289410.0,2026-01-29 18:37,2,,0
6,144510,지씨셀,KOSDAQ,429769356800,"세포치료제, 검체검사서비스, 제대혈은행",27200.0,26130.0,22.0,15.0,20.0,15,10.0,82.0,3.9338235294117645,51.260504201680675,53.68495831977043,B,23952.5,24922.0,27700.870370123142,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_safe"": 10}",21200.0,oneil,Pocket Pivot,27200.0,26130.0,3.9338235294117645,breakout,돌파,27700.870370123142,26095.870370123142,5.794041770366456,pullback,눌림목,23952.5,22668.5,5.360609539714018,5,4956100150.0,23383400.0,2026-01-29 18:37,2,,0
7,079940,가비아,KOSDAQ,484486692400,"도메인,호스팅",36100.0,34823.25,25.0,15.0,20.0,11,9.0,80.0,5.428140785400033,38.65546218487395,45.064835888921166,B,32097.5,31637.0,35517.805954094,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -1}",31900.0,breakout,돌파,36822.0,34823.25,5.428140785400033,pullback,눌림목,32097.5,31900.0,0.6153127190591168,oneil,오닐,36100.0,34767.5,3.6911357340720223,5,1293196450.0,-360276250.0,2026-01-29 18:37,2,,0
8,001750,한양증권,KOSPI,266026360600,증권업,20900.0,20577.0,20.0,24.0,11.0,15,10.0,80.0,3.4759358288770055,12.605042016806722,26.870044498218892,A,19072.0,19096.6,20146.891487452394,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_safe"": 10}",19740.0,breakout,돌파,21318.0,20577.0,3.4759358288770055,oneil,오닐,20900.0,20406.0,2.3636363636363638,pullback,눌림목,19072.0,18118.399999999998,5.0000000000000115,5,1796013310.0,232435980.0,2026-01-29 18:37,2,,0
9,101160,월덱스,KOSDAQ,402868229200,반도체용링및전극,24400.0,23799.4926369233,22.0,25.0,13.0,11,9.0,80.0,5.9429142010663885,8.403361344537815,22.067363522402236,B,22822.5,22234.0,25303.2426369233,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_deduction"": -1}",20100.0,breakout,돌파,25303.2426369233,23799.4926369233,5.9429142010663885,oneil,오닐,24400.0,23397.5,4.108606557377049,pullback,눌림목,22822.5,21619.5,5.271114032205061,5,3007398950.0,-8092786750.0,2026-01-29 18:37,2,,0
10,299030,하나기술,KOSDAQ,271427194500,이차전지 양산 자동화 설비 제조,33950.0,32152.5,21.0,15.0,20.0,15,9.0,80.0,5.294550810014727,64.70588235294117,33.484274278978496,B,28542.5,30339.0,35407.47785224462,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -1}",24050.0,oneil,Pocket Pivot,33950.0,32152.5,5.294550810014727,breakout,돌파,35407.47785224462,32711.22785224462,7.614916858103955,pullback,눌림목,28542.5,26385.5,7.557151616011211,5,4853920350.0,143164650.0,2026-01-29 18:37,2,,0
