rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
1,042370,비츠로테크,KOSDAQ,311256297000,기타,11880.0,10929.6,24.0,15.0,20.0,15,7.0,81.0,8.0,100.0,30.755114975834935,B,10684.5,9924.0,11810.4472098194,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,11880.0,11240.0,5.387205387205387,breakout,Squeeze돌파,11880.0,10920.0,8.080808080808081,pullback,눌림목,10684.5,9916.5,7.187982591604661,5,2886412470.0,30421000.0,2026-02-20 17:12,2,,0
2,456010,아이씨티케이,KOSDAQ,254125891120,기타,18280.0,16817.600000000002,25.0,20.0,17.0,6,7.0,75.0,8.0,11.764705882352942,43.15973563292001,R,16878.0,16087.2,18270.052431701417,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_deduction"": -3}",breakout,Squeeze돌파,18280.0,16387.75,10.351477024070022,oneil,오닐,18280.0,17087.0,6.526258205689278,pullback,눌림목,16878.0,15364.2,8.96907216494845,1,-904401260.0,205836500.0,2026-02-20 17:12,2,,0
3,026890,스틱인베스트먼트,KOSPI,518059715250,기타,12430.0,10820.0,25.0,15.0,20.0,15,0.0,75.0,12.952534191472246,100.0,42.85771553418922,B,11374.5,10526.8,12239.999999999978,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -10}",breakout,Squeeze돌파,12430.0,11668.75,6.124296057924377,oneil,오닐,12430.0,11922.5,4.082864038616251,pullback,눌림목,11374.5,10820.0,4.87493955778276,5,1809416820.0,314172650.0,2026-02-20 17:12,2,,0
4,064820,케이프,KOSDAQ,400795412160,기타,12970.0,11932.4,24.0,14.0,20.0,9,7.0,74.0,8.0,5.042016806722689,33.193241957809434,A,11526.5,10948.8,12314.352683831026,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,12970.0,12317.0,5.0346954510408635,breakout,Squeeze돌파,12970.0,11990.5,7.552043176561295,pullback,눌림목,11526.5,10950.175,5.000000000000006,1,479677440.0,112669250.0,2026-02-20 17:12,2,,0
5,108380,대양전기공업,KOSDAQ,314765255700,기타,32900.0,30268.0,20.0,15.0,20.0,11,7.0,73.0,8.0,3.361344537815126,15.391535097273822,B,28582.5,28143.0,30739.67309803875,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,32900.0,30458.75,7.420212765957447,pullback,눌림목,28582.5,27750.0,2.912621359223301,oneil,오닐,32900.0,31272.5,4.946808510638298,5,2018400500.0,-604222350.0,2026-02-20 17:12,2,,0
6,098070,한텍,KOSDAQ,432612384900,기타,38900.0,35788.0,18.0,20.0,17.0,9,7.0,71.0,8.0,10.92436974789916,19.26383037527615,R,36907.5,34856.0,38659.46219316016,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_deduction"": -3}",breakout,Squeeze돌파,38900.0,35817.5,7.9241645244215935,pullback,눌림목,36907.5,36000.0,2.45884982727088,oneil,오닐,38900.0,36985.0,4.922879177377892,1,1243968100.0,814240600.0,2026-02-20 17:12,2,,0
7,013030,하이록코리아,KOSDAQ,443659028800,기타,37700.0,34684.0,23.0,14.0,18.0,9,7.0,71.0,8.0,13.445378151260504,28.92234106375451,A,33215.0,32489.0,34817.726577143425,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,37700.0,36390.0,3.474801061007957,breakout,Squeeze돌파,37700.0,35735.0,5.212201591511937,pullback,눌림목,33215.0,31554.25,5.0,1,216626550.0,226764950.0,2026-02-20 17:12,2,,0
8,017390,서울가스,KOSPI,348500000000,기타,69700.0,64500.0,25.0,15.0,20.0,3,7.0,70.0,7.4605451936872305,58.8235294117647,48.995844524681715,B,65425.0,64378.0,68686.56661282145,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,69700.0,67670.0,2.9124820659971307,breakout,Squeeze돌파,69700.0,66655.0,4.368723098995695,pullback,눌림목,65425.0,64500.0,1.4138326327856323,0,144194200.0,-11782400.0,2026-02-20 17:12,2,,0
9,126720,수산인더스트리,KOSPI,417151200000,기타,29200.0,26864.0,23.0,5.0,20.0,15,7.0,70.0,8.0,100.0,26.017980723161322,B,26100.0,23759.0,28008.10241816809,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,29200.0,28015.0,4.058219178082192,breakout,Squeeze돌파,29200.0,27422.5,6.087328767123288,pullback,눌림목,26100.0,24678.0,5.448275862068966,5,1419512750.0,1325911150.0,2026-02-20 17:12,2,,0
10,194370,제이에스코퍼레이션,KOSPI,413778969080,기타,14260.0,13119.2,22.0,15.0,15.0,11,7.0,70.0,8.0,38.65546218487395,58.716771436923956,B,12575.5,12595.6,14579.635813372033,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,14260.0,13620.5,4.484572230014025,breakout,Squeeze돌파,14579.635813372033,13620.385813372033,6.5793824501446245,pullback,눌림목,12575.5,11808.1,6.102341855194622,5,1977794420.0,-1350996150.0,2026-02-20 17:12,2,,0
11,028100,동아지질,KOSPI,247036311900,기타,18450.0,17120.0,25.0,10.0,12.0,15,7.0,69.0,7.208672086720867,60.50420168067227,52.39017877624229,-,17878.5,17455.2,18821.890653523318,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -3}",oneil,오닐,18450.0,18282.0,0.9105691056910569,pullback,눌림목,17878.5,17149.5,4.077523282154543,breakout,Squeeze돌파,18821.890653523318,17910.640653523318,4.8414371158267295,5,664983690.0,13313420.0,2026-02-20 17:12,2,,0
12,094820,일진파워,KOSDAQ,298407651110,기타,19790.0,18206.8,25.0,5.0,20.0,12,7.0,69.0,8.0,100.0,60.96900173448346,B,16604.0,14287.2,18613.21630532418,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,19790.0,17568.5,11.225366346639717,pullback,눌림목,16604.0,16040.0,3.396771862201879,oneil,오닐,19790.0,18309.0,7.4835775644264775,3,6103886780.0,190874950.0,2026-02-20 17:12,2,,0
13,051370,인터플렉스,KOSDAQ,292293224160,기타,12530.0,11800.0,25.0,10.0,13.0,11,9.0,68.0,5.826017557861133,86.5546218487395,60.47051357389086,-,12082.5,11231.2,12993.500926257662,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 3, ""risk_deduction"": -1}",pullback,눌림목,12082.5,11278.8,6.6517690875232836,oneil,오닐,12530.0,11778.199999999999,6.000000000000009,breakout,Squeeze돌파,12993.500926257662,11988.875926257662,7.731749939462606,5,1193769380.0,-220587060.0,2026-02-20 17:12,2,,0
14,092730,네오팜,KOSDAQ,323765377800,기타,20200.0,18700.0,24.0,20.0,12.0,5,7.0,68.0,7.425742574257425,11.764705882352942,34.734620262273104,R,19622.0,19054.0,21014.54954664818,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -3}",pullback,눌림목,19622.0,18560.0,5.412292324941392,oneil,Inside Day,20200.0,18988.0,6.0,breakout,Squeeze돌파,21014.54954664818,19504.79954664818,7.1843081701496905,1,1250917740.0,-697828630.0,2026-02-20 17:12,2,,0
