rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
1,004990,롯데지주,KOSPI,3482986668400,지주회사,33200.0,30544.0,25.0,15.0,13.0,15,7.0,75.0,8.0,71.42857142857143,70.24646846294391,B,30460.0,28549.0,32772.46471549453,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,33200.0,31017.5,6.573795180722891,oneil,오닐,33200.0,31745.0,4.382530120481928,pullback,눌림목,30460.0,28714.0,5.7321076822061725,5,8850155400.0,7892854050.0,2026-02-11 19:22,1,,0
2,122870,와이지엔터테인먼트,KOSDAQ,1429865248500,"음악 및 기타 오디오물 출판, 신인 아티스트 육성 및 매니지먼트",76500.0,66700.0,16.0,24.0,20.0,12,0.0,72.0,12.810457516339868,14.285714285714286,27.724712549663533,A,71550.0,67418.0,75205.9331504856,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -10}",breakout,Squeeze돌파,76500.0,71175.0,6.96078431372549,oneil,오닐,76500.0,72950.0,4.640522875816994,pullback,눌림목,71550.0,67290.0,5.953878406708595,4,15552122600.0,11785202200.0,2026-02-11 19:22,1,,0
3,475960,토모큐브,KOSDAQ,805673094800,"홀로토모그래피 HT-X1, HT-2H",60200.0,55384.0,21.0,20.0,8.0,15,7.0,71.0,8.0,18.48739495798319,30.03997551981566,R,49172.5,50817.0,60507.9016882392,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""risk_deduction"": -3}",oneil,Inside Day,60200.0,56475.0,6.187707641196013,breakout,Squeeze돌파,60507.9016882392,54920.4016882392,9.234331127179098,pullback,눌림목,49172.5,44702.5,9.090446896130967,5,12994460700.0,2419679000.0,2026-02-11 19:22,1,,0
4,415640,KB발해인프라,KOSPI,1234033668360,기타,10070.0,9850.0,24.0,20.0,7.0,6,10.0,67.0,2.1847070506454815,0.0,30.326923495157494,R,9983.0,9929.2,10185.546212838262,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_dryup"": 7, ""risk_safe"": 10}",pullback,눌림목,9983.0,9756.8,2.2658519483121378,oneil,오닐,10070.0,10006.0,0.6355511420059583,breakout,Squeeze돌파,10185.546212838262,9902.796212838262,2.775992510284925,1,-661282020.0,245123550.0,2026-02-11 19:22,1,,0
5,003160,디아이,KOSPI,982010000000,"반도체검사장비,전자부품,레저용품,석제품 제조,판매,오파,부동산임대업",34700.0,31924.0,25.0,10.0,10.0,15,7.0,67.0,8.0,74.78991596638656,43.32239280684729,-,32000.0,26789.8,36462.15853908473,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""risk_deduction"": -3}",oneil,오닐,34700.0,33560.0,3.2853025936599423,pullback,눌림목,32000.0,28541.0,10.809375000000001,breakout,Squeeze돌파,36462.15853908473,32138.408539084732,11.858184411559893,5,16054978850.0,2241209200.0,2026-02-11 19:23,1,,0
6,066570,LG전자,KOSPI,20833168897300,"이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기",127900.0,117668.0,24.0,0.0,20.0,15,7.0,66.0,8.0,98.31932773109244,33.92856543126079,-,103140.0,96954.0,110211.80012925147,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,127900.0,121970.0,4.636434714620798,breakout,Squeeze돌파,127900.0,119005.0,6.9546520719311955,pullback,눌림목,103140.0,97983.0,5.0,5,75813839800.0,37020813600.0,2026-02-11 19:23,1,,0
7,213420,덕산네오룩스,KOSDAQ GLOBAL,1062774461200,"HTL(정공수송층), HIL(정공주입층), RED HOST",42800.0,39376.0,19.0,20.0,11.0,9,7.0,66.0,8.0,8.403361344537815,36.350584409149015,R,37970.0,38401.0,42808.06182469,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,42808.06182469,39796.81182469,7.034305856527309,pullback,눌림목,37970.0,37200.0,2.027916776402423,oneil,오닐,42800.0,40792.5,4.690420560747664,1,7337782200.0,7040766500.0,2026-02-11 19:22,1,,0
8,035250,강원랜드,KOSPI,3968596275000,"카지노,관광호텔,골프장,스키장,체육시설 운영",18550.0,16920.0,22.0,20.0,5.0,12,5.0,64.0,8.787061994609164,0.0,41.24372183868354,R,17738.5,18038.0,18798.73602075871,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""risk_deduction"": -5}",breakout,Squeeze돌파,18798.73602075871,18294.73602075871,2.6810313174431113,pullback,눌림목,17738.5,16851.575,4.9999999999999964,oneil,오닐,18550.0,18214.0,1.8113207547169812,3,10745234400.0,5898481930.0,2026-02-11 19:23,1,,0
9,036460,한국가스공사,KOSPI,3886377300000,"액화천연가스 공급,제조,도매,개발",42100.0,38800.0,22.0,20.0,8.0,7,7.0,64.0,7.8384798099762465,7.563025210084033,39.64667923274027,R,40537.5,40504.0,42945.792625845,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""risk_deduction"": -3}",pullback,눌림목,40537.5,40300.0,0.585877274128893,oneil,Inside Day,42100.0,41035.0,2.529691211401425,breakout,Squeeze돌파,42945.792625845,41290.167625845,3.855150641703691,0,29414600250.0,1161051300.0,2026-02-11 19:22,1,,0
10,181710,NHN,KOSPI,1085766557850,한게임,33150.0,30500.0,20.0,20.0,10.0,7,7.0,64.0,7.993966817496228,15.966386554621849,15.306785947618469,R,31535.0,31229.0,34544.48824581948,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_dryup"": 5, ""vol_today"": 5, ""risk_deduction"": -3}",oneil,오닐,33150.0,32105.0,3.152337858220211,pullback,눌림목,31535.0,30113.0,4.509275408276518,breakout,Squeeze돌파,34544.48824581948,32766.988245819477,5.145538666982888,0,726759050.0,146897150.0,2026-02-11 19:22,1,,0
