rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
1,089010,켐트로닉스,KOSDAQ,559621812750,"Touch IC 및 PBA, TG, EMC",34250.0,31900.0,22.0,20.0,17.0,7,8.0,74.0,6.86131386861314,3.361344537815126,24.212394339148386,R,33997.5,32178.0,35690.736456831386,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_deduction"": -2}",pullback,눌림목,33997.5,31786.5,6.5034193690712545,oneil,오닐,34250.0,33130.0,3.2700729927007304,breakout,Squeeze돌파,35690.736456831386,32926.986456831386,7.7436059727789806,0,2064719450.0,114474700.0,2026-02-26 17:11,2,,0
2,092230,KPX홀딩스,KOSPI,348110830400,지주회사,82400.0,75808.0,25.0,15.0,20.0,6,7.0,73.0,8.0,100.0,51.79006725846365,B,79355.0,75722.0,83918.86159340267,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",pullback,눌림목,79355.0,76025.0,4.196332934282654,breakout,Squeeze돌파,83918.86159340267,79756.36159340267,4.960148315843261,oneil,오닐,82400.0,77456.0,6.0,1,-491856400.0,2157300.0,2026-02-26 17:11,2,,0
3,002810,삼영무역,KOSPI,397039382000,"화공약품, 안경렌즈",21500.0,19780.0,25.0,15.0,20.0,5,7.0,72.0,8.0,100.0,78.45913976814823,B,19211.5,17319.6,21166.860248018667,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,21500.0,20265.5,5.741860465116279,oneil,오닐,21500.0,21071.0,1.9953488372093025,pullback,눌림목,19211.5,18223.9,5.140670952294191,1,377111550.0,-811902450.0,2026-02-26 17:11,2,,0
4,382900,범한퓨얼셀,KOSDAQ,286484700000,"잠수함용 연료전지모듈, 건물용 연료전지 시스템, 수소충전소 구축",32700.0,28650.0,20.0,25.0,20.0,5,0.0,70.0,12.385321100917432,14.285714285714286,10.92038442398466,B,31882.5,30169.0,34283.255674601656,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -10}",pullback,눌림목,31882.5,29716.5,6.793695601035051,oneil,오닐,32700.0,31575.0,3.4403669724770642,breakout,Squeeze돌파,34283.255674601656,31575.755674601656,7.897441321495668,2,1589013000.0,-29931250.0,2026-02-26 17:11,2,,0
5,243070,휴온스,KOSDAQ,344415368750,"전문의약품, 일반의약품",28750.0,27450.0,23.0,10.0,18.0,9,10.0,70.0,4.521739130434783,33.61344537815126,43.67479905044731,-,28042.5,27526.0,29578.18394991271,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_safe"": 10}",breakout,Squeeze돌파,29578.18394991271,28531.93394991271,3.537235422471188,pullback,눌림목,28042.5,26640.375,5.0,oneil,오닐,28750.0,28680.0,0.2434782608695652,1,303376650.0,172603700.0,2026-02-26 17:11,2,,0
6,007690,국도화학,KOSPI,371822404800,"에폭시수지,폴리아마이드수지,아염소산소다 제조,도소매",40150.0,37900.0,24.0,10.0,12.0,15,9.0,70.0,5.603985056039851,100.0,35.60805657482228,-,38430.0,35445.0,40797.36865045922,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -1}",pullback,눌림목,38430.0,36732.0,4.418423106947697,oneil,오닐,40150.0,39585.0,1.4072229140722292,breakout,Squeeze돌파,40797.36865045922,38674.86865045922,5.202541414337292,5,921363050.0,178185150.0,2026-02-26 17:11,2,,0
7,042420,네오위즈홀딩스,KOSDAQ,232164353250,지주사업,27750.0,26100.0,25.0,10.0,20.0,5,9.0,69.0,5.9459459459459465,41.1764705882353,46.753002508242346,-,27685.0,26240.0,29160.92979628804,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -1}",pullback,눌림목,27685.0,26300.75,5.0,oneil,오닐,27750.0,27730.0,0.07207207207207207,breakout,Squeeze돌파,29160.92979628804,27244.67979628804,6.571292525260712,1,290610500.0,-10466050.0,2026-02-26 17:11,2,,0
8,064820,케이프,KOSDAQ,377001081600,선박엔진용실린더라이너,12200.0,10720.0,23.0,20.0,17.0,7,0.0,67.0,12.131147540983607,14.285714285714286,29.768811087834138,R,11670.0,11120.2,12703.34906277798,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_deduction"": -10}",pullback,눌림목,11670.0,11086.5,5.0,oneil,오닐,12200.0,11930.0,2.2131147540983607,breakout,Squeeze돌파,12703.34906277798,11664.59906277798,8.176977542431201,0,238489690.0,652198970.0,2026-02-26 17:11,2,,0
9,051500,CJ프레시웨이,KOSDAQ,402446765400,"식자재유통, 단체급식",33900.0,31188.0,25.0,15.0,11.0,9,7.0,67.0,8.0,100.0,59.04286442787238,B,32105.0,28679.0,34813.37860910264,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,34813.37860910264,32308.37860910264,7.195509600280562,oneil,오닐,33900.0,31866.0,6.0,pullback,눌림목,32105.0,30101.0,6.242018377199813,1,721680500.0,574396700.0,2026-02-26 17:11,2,,0
10,089890,코세스,KOSDAQ,425404275300,반도체SolderBall부착장비등,25650.0,23598.0,24.0,15.0,20.0,0,7.0,66.0,8.0,2.5210084033613445,34.08021356405684,B,24580.0,23719.0,29032.08050730841,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,25650.0,23727.5,7.495126705653021,pullback,눌림목,24580.0,22273.0,9.385679414157853,breakout,Squeeze돌파,29032.08050730841,26148.33050730841,9.932977415359733,0,-2314244400.0,-1049781500.0,2026-02-26 17:11,2,,0
