rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,base_stop,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
1,035510,신세계 I&C,KOSPI,253054290000,"IT시스템 개발, 운영 및 유지보수, IT 컨설팅, IT장비솔루션 총판, 아웃소싱, IDC, IT기기 및 휴대폰 유통, 전자상품권",18100.0,17527.875,21.0,25.0,20.0,5,9.0,80.0,5.059717257068573,10.084033613445378,32.891245995122475,B,16468.0,16679.6,17947.944016278925,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -1}",13850.0,breakout,돌파,18462.0,17527.875,5.059717257068573,oneil,오닐,18100.0,17477.25,3.4406077348066297,pullback,눌림목,16468.0,15720.7,4.53789166869079,2,1817388310.0,-608390760.0,2026-01-26 17:02,2,,0
2,112290,와이씨켐,KOSDAQ,236081225750,반도체 및 디스플레이용 화학소재,23350.0,22380.5,23.0,20.0,13.0,9,10.0,75.0,4.15203426124197,14.285714285714286,48.90229441754609,R,20869.0,20647.6,23961.505573337297,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_safe"": 10}",20800.0,oneil,Pocket Pivot,23350.0,22380.5,4.15203426124197,breakout,돌파,23961.505573337297,22507.255573337297,6.069109453698888,pullback,눌림목,20869.0,20800.0,0.3306339546696056,2,1698546650.0,560678200.0,2026-01-26 17:02,2,,0
3,042420,네오위즈홀딩스,KOSDAQ,226307955150,지주사업,27050.0,24886.0,17.0,20.0,16.0,15,7.0,75.0,8.0,16.80672268907563,19.974515643278835,R,24940.0,25920.0,28202.72287764308,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",28250.0,oneil,Pocket Pivot,27050.0,25965.0,4.011090573012939,breakout,돌파,28202.72287764308,26575.22287764308,5.7707193984810425,pullback,눌림목,24940.0,23693.0,5.0,5,401257150.0,267184750.0,2026-01-26 17:02,2,,0
4,136490,선진,KOSPI,252063802400,조제동물사료,10600.0,10306.0,19.0,24.0,16.0,5,10.0,74.0,2.7735849056603774,2.5210084033613445,30.568104664215166,A,9585.0,9633.4,10504.391653741797,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_safe"": 10}",9850.0,oneil,Pocket Pivot,10600.0,10306.0,2.7735849056603774,breakout,돌파,10812.0,10371.0,4.078801331853496,pullback,눌림목,9585.0,9105.75,5.0,2,573301340.0,-88823200.0,2026-01-26 17:02,2,,0
5,003800,에이스침대,KOSDAQ,374842000000,침대,33800.0,32882.25,20.0,15.0,20.0,9,10.0,74.0,4.622781065088757,64.70588235294117,12.434239355429611,B,31232.5,30892.0,33325.19642373122,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_safe"": 10}",31000.0,breakout,돌파,34476.0,32882.25,4.622781065088757,pullback,눌림목,31232.5,31000.0,0.7444168734491315,oneil,오닐,33800.0,32737.5,3.143491124260355,2,123667600.0,31650.0,2026-01-26 17:02,2,,0
6,107600,새빗켐,KOSDAQ,208311998000,"폐전지재활용소재, 폐산재활용",37000.0,34960.0,21.0,25.0,16.0,3,9.0,74.0,5.513513513513513,0.0,33.602016910203695,B,29797.5,31277.0,36625.04830494636,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -1}",29950.0,oneil,Pocket Pivot,37000.0,34960.0,5.513513513513513,breakout,돌파,37740.0,34680.0,8.108108108108109,pullback,눌림목,29797.5,28307.625,5.0,0,127237500.0,-33429900.0,2026-01-26 17:02,2,,0
7,092730,네오팜,KOSDAQ,307897668690,생체기능성(아토피)보습제,19210.0,18600.5,22.0,15.0,15.0,12,10.0,74.0,3.172826652785008,0.0,51.40697457148362,B,17993.5,18718.0,20444.840745110407,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_safe"": 10}",15780.0,oneil,Pocket Pivot,19210.0,18600.5,3.172826652785008,breakout,돌파,20444.840745110407,19530.590745110407,4.471788317640245,pullback,눌림목,17993.5,17262.1,4.064801178203248,4,1850083300.0,153477410.0,2026-01-26 17:02,2,,0
8,005430,한국공항,KOSPI,213095691500,"항공기 지상조업,항공화물 상하역,장비대여,항공용역사업,항공기급유,항공화물 취급,보관,부정기헬기운송,여행알선,광업,먹는샘물 제조,농축산업",67300.0,63600.0,23.0,20.0,15.0,5,10.0,73.0,2.281631712376124,15.966386554621849,28.21281352896745,R,65085.0,62490.0,68220.20910843986,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 5, ""risk_safe"": 10}",63600.0,pullback,눌림목,65085.0,63600.0,2.281631712376124,breakout,돌파,68220.20910843986,63945.209108439856,6.266471557137339,oneil,오닐,67300.0,66630.0,0.9955423476968795,1,203499900.0,-157151100.0,2026-01-26 17:02,2,,0
9,122640,예스티,KOSDAQ,412905538140,반도체 및 디스플레이 제조 장비,19340.0,18194.902809327443,22.0,20.0,18.0,6,7.0,73.0,7.376334601451889,10.92436974789916,23.289300131197017,R,18254.5,17747.4,19643.902809327443,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",16680.0,breakout,돌파,19643.902809327443,18194.902809327443,7.376334601451889,oneil,오닐,19340.0,18374.0,4.994829369183041,pullback,눌림목,18254.5,17095.3,6.35021501547564,1,-718017280.0,2127478400.0,2026-01-26 17:02,2,,0
10,035600,KG이니시스,KOSDAQ,294005810780,전자지불서비스,10670.0,10730.38489175153,22.0,15.0,20.0,6,10.0,73.0,3.2329670972296802,55.46218487394958,56.35752678582524,B,10071.0,10428.4,11088.88489175153,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_safe"": 10}",10110.0,breakout,돌파,11088.88489175153,10730.38489175153,3.2329670972296802,oneil,오닐,10670.0,10431.0,2.239925023430178,pullback,눌림목,10071.0,9567.449999999999,5.000000000000011,2,-112465150.0,74656110.0,2026-01-26 17:02,2,,0
