rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,base_stop,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
11,023530,롯데쇼핑,KOSPI,2144287629000,"백화점(의류,식품 및 잡화),할인점 운영/전자상거래",75800.0,75341.11666064613,21.0,10.0,18.0,15,10.0,74.0,4.369563299979337,52.10084033613445,31.755532302182104,-,72600.0,73164.0,78783.61666064613,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_safe"": 10}",69800.0,breakout,돌파,78783.61666064613,75341.11666064613,4.369563299979337,oneil,오닐,75800.0,75000.0,1.0554089709762533,pullback,눌림목,72600.0,69846.0,3.793388429752066,5,7992633300.0,3478603100.0,2026-01-26 17:03,1,,0
12,035760,CJ ENM,KOSDAQ GLOBAL,1497761218200,"의류, 생활주방, 가전제품, 보석, 기타",68300.0,66315.0,18.0,25.0,13.0,7,10.0,73.0,2.9062957540263543,0.0,11.831260718636402,B,63385.0,63380.0,68175.82932613457,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_safe"": 10}",58600.0,oneil,Pocket Pivot,68300.0,66315.0,2.9062957540263543,breakout,돌파,69666.0,66688.5,4.273964344156403,pullback,눌림목,63385.0,61003.0,3.757986905419263,0,850873800.0,3102446100.0,2026-01-26 17:03,1,,0
13,218410,RFHIC,KOSDAQ,1029658721700,GaN 트랜지스터,38850.0,36750.0,25.0,15.0,16.0,8,9.0,73.0,5.405405405405405,68.0672268907563,43.48425764828293,B,35800.0,32366.0,39435.107162585125,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -1}",31100.0,oneil,Pocket Pivot,38850.0,36750.0,5.405405405405405,breakout,돌파,39435.107162585125,36285.107162585125,7.98780636505694,pullback,눌림목,35800.0,33280.0,7.039106145251396,3,6157140300.0,-11769456650.0,2026-01-26 17:03,1,,0
14,232140,와이씨,KOSDAQ,1334057391000,메모리 웨이퍼 테스터,16260.0,15399.0,24.0,15.0,20.0,5,9.0,73.0,5.29520295202952,57.142857142857146,37.4112683306621,B,15195.5,14255.4,16225.807145400177,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -1}",12060.0,oneil,Pocket Pivot,16260.0,15399.0,5.29520295202952,breakout,돌파,16585.2,15293.7,7.787063164749294,pullback,눌림목,15195.5,14162.3,6.799381395807974,2,182520800.0,-1324124380.0,2026-01-26 17:02,1,,0
15,140410,메지온,KOSDAQ,4645678842000,"발기부전증치료제, 전립선비대증치료제",153000.0,145005.0,24.0,5.0,20.0,15,9.0,73.0,5.2254901960784315,71.42857142857143,31.92172915196719,B,98835.0,85552.0,114070.46551562687,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -1}",82000.0,oneil,Pocket Pivot,153000.0,145005.0,5.2254901960784315,breakout,돌파,156060.0,144067.5,7.684544405997692,pullback,눌림목,98835.0,89241.0,9.707087570192746,5,16561687400.0,15222051400.0,2026-01-26 17:03,1,,0
16,032500,케이엠더블유,KOSDAQ,699904863900,RF 부품 및 중계기,17100.0,15732.0,20.0,20.0,18.0,7,7.0,72.0,8.0,5.042016806722689,15.719415270715382,R,15177.5,15177.0,17414.87717876328,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",17190.0,oneil,Pocket Pivot,17100.0,16409.0,4.04093567251462,breakout,돌파,17414.87717876328,16378.37717876328,5.9518076949975205,pullback,눌림목,15177.5,14418.625,5.0,0,3586127490.0,2054080100.0,2026-01-26 17:03,1,,0
17,033100,제룡전기,KOSDAQ,653740046300,"송배전용금구류,변압기",40700.0,39327.75,24.0,20.0,13.0,6,9.0,72.0,5.266295707472178,15.126050420168067,33.77780277994565,R,38052.5,36597.0,40624.22421074701,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 5, ""risk_deduction"": -1}",36150.0,breakout,돌파,41514.0,39327.75,5.266295707472178,oneil,오닐,40700.0,39320.0,3.3906633906633905,pullback,눌림목,38052.5,36303.5,4.59628145325537,1,-4774081450.0,2779478600.0,2026-01-26 17:03,1,,0
18,084370,유진테크,KOSDAQ,1915781111200,실리콘질화막증착용LP-CVD,83600.0,75301.0,24.0,15.0,20.0,8,5.0,72.0,8.152710861743001,11.764705882352942,35.972773970710776,B,81985.0,80218.0,101355.098932862,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -5}",32800.0,pullback,눌림목,81985.0,75301.0,8.152710861743001,breakout,돌파,101355.098932862,93000.098932862,8.243295194782833,oneil,오닐,83600.0,80730.0,3.4330143540669855,3,11677128200.0,-20311142500.0,2026-01-26 17:03,1,,0
19,108490,로보티즈,KOSDAQ,4086909684000,"솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼",280500.0,261500.0,23.0,15.0,20.0,6,8.0,72.0,6.7736185383244205,0.0,28.057404937846876,B,257200.0,253576.0,310069.27307493053,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -2}",81801.0,oneil,Pocket Pivot,280500.0,261500.0,6.7736185383244205,breakout,돌파,310069.27307493053,281569.27307493053,9.191494441667157,pullback,눌림목,257200.0,234400.0,8.864696734059098,1,-30479432000.0,52929958500.0,2026-01-26 17:03,1,,0
20,003380,하림지주,KOSDAQ GLOBAL,1377669138300,지주사업,12300.0,11910.0,24.0,10.0,17.0,12,9.0,72.0,5.311518136254289,87.39495798319328,30.69375026773087,-,10958.5,9946.2,12578.08739307721,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_deduction"": -1}",11910.0,breakout,돌파,12578.08739307721,11603.08739307721,7.751575971213439,pullback,눌림목,10958.5,10410.574999999999,5.00000000000001,oneil,오닐,12300.0,11650.0,5.284552845528456,3,1100585430.0,3609688910.0,2026-01-26 17:03,1,,0
21,028300,HLB,KOSDAQ,8396320164100,"의료기기, 의약외품 등",63100.0,60167.5,25.0,15.0,13.0,9,10.0,72.0,4.647385103011094,18.48739495798319,44.944349513464616,B,52780.0,49626.0,56419.57837944666,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_safe"": 10}",42300.0,oneil,Pocket Pivot,63100.0,60167.5,4.647385103011094,breakout,돌파,64362.0,59963.25,6.834389857369255,pullback,눌림목,52780.0,49261.0,6.667298219022356,2,26849821000.0,46979313600.0,2026-01-26 17:03,1,,0
22,002380,KCC,KOSPI,4096663131000,"건축용단열재,내외장재,스레트,밤라이트,암면,석고보드,판유리 제조",461000.0,444200.0,24.0,20.0,8.0,9,10.0,71.0,3.644251626898048,10.084033613445378,38.02959448784573,R,424575.0,422010.0,454289.6275475855,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""risk_safe"": 10}",346000.0,oneil,Inside Day,461000.0,444200.0,3.644251626898048,breakout,돌파,470220.0,445020.0,5.359193568967717,pullback,눌림목,424575.0,404415.0,4.748277689454159,2,10585754500.0,4317444000.0,2026-01-26 17:03,1,,0
23,053800,안랩,KOSDAQ,723222890000,바이러스백신 프로그램,65000.0,63825.0,20.0,15.0,20.0,6,10.0,71.0,1.8076923076923077,44.53781512605042,55.30608041427355,B,60385.0,61034.0,63648.55434995702,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_safe"": 10}",60400.0,oneil,Pocket Pivot,65000.0,63825.0,1.8076923076923077,breakout,돌파,66300.0,64537.5,2.658371040723982,pullback,눌림목,60385.0,57365.75,5.0,1,-814225400.0,3220094100.0,2026-01-26 17:03,1,,0
24,003670,포스코퓨처엠,KOSPI,20324211270000,"내화물, 생석회, 음극재 및 양극재",228500.0,217795.0,21.0,25.0,8.0,7,10.0,71.0,4.684901531728665,4.201680672268908,39.056725926052465,B,193655.0,201182.0,230374.98662881178,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_today"": 8, ""risk_safe"": 10}",137700.0,oneil,Pocket Pivot,228500.0,217795.0,4.684901531728665,breakout,돌파,230374.98662881178,214317.48662881178,6.9701577566979545,pullback,눌림목,193655.0,180809.0,6.633446076786037,0,31154052500.0,61163542500.0,2026-01-26 17:03,1,,0
25,290650,엘앤씨바이오,KOSDAQ,1612249888700,"인체조직(피부, 뼈, 연골)",64900.0,61605.0,22.0,5.0,20.0,15,9.0,71.0,5.077041602465331,23.529411764705884,61.47757558016575,B,58540.0,60247.0,71200.76395068182,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -1}",43000.0,oneil,Pocket Pivot,64900.0,61605.0,5.077041602465331,pullback,눌림목,58540.0,54586.0,6.754355995900239,breakout,돌파,71200.76395068182,66258.26395068182,6.941639001827972,5,11889064800.0,2339226300.0,2026-01-26 17:04,1,,0
26,120110,코오롱인더,KOSPI,1351187368100,"산업자재, 화학, 필름",49100.0,46975.0,22.0,15.0,16.0,8,10.0,71.0,4.327902240325866,35.294117647058826,22.378773833491486,B,44377.5,44081.0,50213.37108522789,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_safe"": 10}",39550.0,oneil,Pocket Pivot,49100.0,46975.0,4.327902240325866,breakout,돌파,50213.37108522789,47025.87108522789,6.347910787725862,pullback,눌림목,44377.5,41827.5,5.746155146188947,4,3235363450.0,-2725358950.0,2026-01-26 17:03,1,,0
27,093320,케이아이엔엑스,KOSDAQ,641720000000,인터넷연동서비스 등,131500.0,126240.0,23.0,10.0,17.0,11,10.0,71.0,4.0,87.39495798319328,25.121435012946417,-,119380.0,111756.0,137004.03234976987,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_safe"": 10}",95000.0,oneil,Inside Day,131500.0,126240.0,4.0,breakout,돌파,137004.03234976987,129114.03234976987,5.758954583071622,pullback,눌림목,119380.0,113068.0,5.2873178086781705,5,2094084800.0,-260519400.0,2026-01-26 17:03,1,,0
28,001800,오리온홀딩스,KOSPI,1287363422100,자회사 관리 지주사업 등,20550.0,19650.0,22.0,20.0,8.0,11,10.0,71.0,2.9845219580833886,0.0,48.26646186007303,R,20254.5,20317.4,21519.987834495823,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_dryup"": 3, ""vol_today"": 5, ""risk_safe"": 10}",19650.0,pullback,눌림목,20254.5,19650.0,2.9845219580833886,breakout,돌파,21519.987834495823,20665.362834495823,3.9713080071079996,oneil,오닐,20550.0,20514.0,0.1751824817518248,5,3264038200.0,-394072100.0,2026-01-26 17:03,1,,0
29,003540,대신증권,KOSPI,1474967270000,"유가증권 위탁매매,인수주선,자기매매 기타 금융서비스",29050.0,28125.0,21.0,20.0,10.0,9,10.0,70.0,3.1841652323580036,15.966386554621849,33.818228359709686,R,27122.5,27377.0,29574.492320371028,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_today"": 5, ""risk_safe"": 10}",27600.0,oneil,Inside Day,29050.0,28125.0,3.1841652323580036,breakout,돌파,29574.492320371028,28186.992320371028,4.691542918031037,pullback,눌림목,27122.5,25766.375,5.0,2,8172897600.0,1501627700.0,2026-01-26 17:03,1,,0
30,035420,NAVER,KOSPI,42742343855000,포털 서비스 및 온라인 광고,272500.0,258164.52809554432,24.0,15.0,13.0,9,9.0,70.0,5.685408601509353,21.84873949579832,37.13430002776816,B,250350.0,248200.0,273727.0280955443,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_deduction"": -1}",225500.0,breakout,돌파,273727.0280955443,258164.52809554432,5.685408601509353,oneil,오닐,272500.0,262125.0,3.8073394495412844,pullback,눌림목,250350.0,237900.0,4.973037747153984,2,204355720500.0,73053336500.0,2026-01-26 17:03,1,,0
31,014830,유니드,KOSPI,533963640000,"탄산칼륨,가성칼륨,가성카리,탄산카리(무기화합물),MDF(가공목재) 제조,도매",78900.0,76270.0,23.0,14.0,16.0,7,10.0,70.0,3.3333333333333335,15.126050420168067,44.10766726307611,A,69735.0,68076.0,73596.54346851962,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_safe"": 10}",75600.0,oneil,Inside Day,78900.0,76270.0,3.3333333333333335,breakout,돌파,80478.0,76533.0,4.901960784313726,pullback,눌림목,69735.0,66248.25,5.0,0,211674300.0,4454481800.0,2026-01-26 17:03,1,,0
32,417200,LS머트리얼즈,KOSDAQ,939695433510,울트라커패시터(셀 및 모듈),13890.0,13473.791408829711,20.0,15.0,20.0,7,8.0,70.0,6.597672648996346,52.10084033613445,18.53110727665589,B,12975.0,12641.6,14425.541408829711,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -2}",12220.0,breakout,돌파,14425.541408829711,13473.791408829711,6.597672648996346,oneil,오닐,13890.0,13255.5,4.568034557235421,pullback,눌림목,12975.0,12220.0,5.81888246628131,0,2926123230.0,3336635110.0,2026-01-26 17:03,1,,0
33,397030,에이프릴바이오,KOSDAQ,1295024590800,항체의약품 및 재조합 단백질 의약품,55800.0,52501.35340806389,24.0,15.0,20.0,7,3.0,69.0,9.973403672476286,67.22689075630252,31.491944880324017,B,52132.5,45851.0,58317.60340806389,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -7}",26300.0,breakout,돌파,58317.60340806389,52501.35340806389,9.973403672476286,oneil,오닐,55800.0,51922.5,6.948924731182796,pullback,눌림목,52132.5,47479.5,8.92533448424687,0,1859206950.0,9017910150.0,2026-01-26 17:03,1,,0
34,226950,올릭스,KOSDAQ,2973969765900,siRNA 신약 개발,147300.0,126754.0,22.0,25.0,15.0,4,3.0,69.0,9.667901938426454,0.0,22.655345518496368,B,140320.0,135016.0,154271.01450242184,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -7}",60400.0,pullback,눌림목,140320.0,126754.0,9.667901938426454,breakout,돌파,154271.01450242184,137313.51450242184,10.992019501974424,oneil,오닐,147300.0,135995.0,7.674813306177869,0,-22186322400.0,1717807300.0,2026-01-26 17:03,1,,0
