rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
1,308430,셀비온,KOSDAQ,428572434000,"셀비온그린주, 셀비온메브로페닌주, 도페정 등",33400.0,30728.0,25.0,15.0,16.0,12,7.0,75.0,8.0,3.361344537815126,46.686992732912074,B,24775.0,24106.0,28164.021383469575,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,33400.0,31422.5,5.9206586826347305,breakout,Squeeze돌파,33400.0,30433.75,8.880988023952096,pullback,눌림목,24775.0,22402.0,9.578203834510596,3,6045631850.0,1005820200.0,2026-02-10 19:49,2,,0
2,005430,한국공항,KOSPI,220378308000,"항공기 지상조업,항공화물 상하역,장비대여,항공용역사업,항공기급유,항공화물 취급,보관,부정기헬기운송,여행알선,광업,먹는샘물 제조,농축산업",69600.0,63600.0,24.0,15.0,18.0,11,5.0,73.0,8.620689655172415,39.49579831932773,35.431703611793644,B,67555.0,64750.0,70897.84056304046,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -5}",pullback,눌림목,67555.0,64465.0,4.574050773443861,breakout,Squeeze돌파,70897.84056304046,67035.34056304046,5.447979754144371,oneil,오닐,69600.0,68420.0,1.6954022988505748,5,936381200.0,-65572300.0,2026-02-10 19:49,2,,0
3,026890,스틱인베스트먼트,KOSPI,501805227000,사모펀드(PEF),12040.0,10820.0,25.0,15.0,16.0,15,1.0,72.0,10.132890365448505,89.07563025210084,58.69396032224784,B,10761.0,10424.2,11889.11058771878,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -9}",breakout,Squeeze돌파,12040.0,11275.0,6.353820598006645,oneil,오닐,12040.0,11530.0,4.235880398671096,pullback,눌림목,10761.0,10222.949999999999,5.00000000000001,5,1807165480.0,88527330.0,2026-02-10 19:50,2,,0
4,210980,SK디앤디,KOSPI,236813099040,"비주거용 부동산개발 및 임대(오피스, 지식산업센터, 호텔 등)",12720.0,12550.0,15.0,20.0,20.0,5,10.0,70.0,1.3364779874213837,15.966386554621849,28.172527864551636,R,12694.0,12745.4,13075.338862326846,True,True,"{""trend_ma20"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_safe"": 10}",breakout,Squeeze돌파,13075.338862326846,12875.088862326846,1.5315090653364845,pullback,눌림목,12694.0,12059.3,5.000000000000006,oneil,오닐,12720.0,12692.0,0.22012578616352202,1,71584730.0,-373022870.0,2026-02-10 19:49,2,,0
5,043370,피에이치에이,KOSDAQ,259980000000,"자동차용 도어랫치, 도어힌지",12380.0,11550.0,25.0,10.0,12.0,15,8.0,70.0,6.704361873990307,97.47899159663865,41.37525531005382,-,12035.0,11831.6,12688.72672742956,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -2}",pullback,눌림목,12035.0,11433.25,5.0,oneil,오닐,12380.0,12023.0,2.8836833602584813,breakout,Squeeze돌파,12688.72672742956,11663.47672742956,8.080006938629152,5,919210090.0,30807700.0,2026-02-10 19:50,2,,0
6,020000,한섬,KOSPI,475680236400,"여성의류,금속 액세서리,신발,가방,선글라스 제조,판매",21200.0,19504.0,25.0,5.0,16.0,15,7.0,68.0,8.0,100.0,64.83402727684447,B,16859.0,16233.4,18660.266080190173,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,21200.0,20360.0,3.9622641509433962,breakout,Squeeze돌파,21200.0,19940.0,5.943396226415095,pullback,눌림목,16859.0,15851.0,5.979002313304466,5,5554978900.0,4978978200.0,2026-02-10 19:50,2,,0
7,004700,조광피혁,KOSPI,475413367000,"가죽(피혁원단,제화용원단,카시트용원단),가방,신발 제조,도매",71500.0,66600.0,23.0,20.0,11.0,5,8.0,67.0,6.853146853146853,6.722689075630252,28.66686031758983,R,70490.0,69130.0,73414.92003779687,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 3, ""risk_deduction"": -2}",pullback,눌림목,70490.0,66965.5,5.0,breakout,Squeeze돌파,73414.92003779687,67737.42003779687,7.733441645209177,oneil,오닐,71500.0,71250.0,0.34965034965034963,2,268960600.0,-34126500.0,2026-02-10 19:49,2,,0
8,035600,KG이니시스,KOSDAQ,310538471180,전자지불서비스,11270.0,10950.0,25.0,10.0,15.0,7,10.0,67.0,2.839396628216504,68.0672268907563,62.28182178732685,-,10783.5,10626.4,11657.874509618943,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 5, ""risk_safe"": 10}",pullback,눌림목,10783.5,10314.3,4.351091946028662,breakout,Squeeze돌파,11657.874509618943,11071.374509618943,5.03093423690637,oneil,오닐,11270.0,10593.8,6.000000000000007,0,569045780.0,92740860.0,2026-02-10 19:49,2,,0
9,441270,파인엠텍,KOSDAQ,444257941780,IT부품,10940.0,10064.800000000001,21.0,10.0,20.0,9,7.0,67.0,8.0,23.529411764705884,33.08561713691951,-,9567.5,9753.2,10943.391427259961,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,10940.0,10350.75,5.386197440585009,breakout,Squeeze돌파,10943.391427259961,10059.516427259961,8.076792335128118,pullback,눌림목,9567.5,9089.125,5.0,2,4065560760.0,3703868120.0,2026-02-10 19:50,2,,0
10,014830,유니드,KOSPI,564417840000,"탄산칼륨,가성칼륨,가성카리,탄산카리(무기화합물),MDF(가공목재) 제조,도매",83400.0,77500.0,23.0,10.0,12.0,15,7.0,67.0,7.074340527577938,95.7983193277311,79.47320920172845,-,77430.0,71478.0,82078.7676345747,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_deduction"": -3}",pullback,눌림목,77430.0,75600.0,2.3634250290585044,oneil,오닐,83400.0,81350.0,2.4580335731414866,breakout,Squeeze돌파,83400.0,78195.0,6.241007194244604,5,2523762600.0,793632500.0,2026-02-10 19:50,2,,0
