rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
1,290650,엘앤씨바이오,KOSDAQ,2432037967700,"인체조직(피부, 뼈, 연골)",97900.0,90068.0,25.0,15.0,20.0,15,7.0,82.0,8.0,68.90756302521008,68.83869489933795,B,86520.0,72018.0,101432.36849889506,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,오닐,97900.0,96970.0,0.9499489274770173,pullback,눌림목,86520.0,74850.0,13.488210818307905,breakout,Squeeze돌파,101432.36849889506,86844.86849889506,14.381503868914297,5,59488554100.0,9306710200.0,2026-02-23 17:15,1,,0
2,000500,가온전선,KOSPI,1611299401000,"전력선,통신케이블 제조,도매,수출입",97400.0,89608.0,22.0,15.0,20.0,11,7.0,75.0,8.0,36.97478991596638,21.162643925507663,B,88060.0,86694.0,98258.41574622347,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,97400.0,92275.0,5.261806981519507,breakout,Squeeze돌파,98258.41574622347,90570.91574622347,7.823757325636982,pullback,눌림목,88060.0,81910.0,6.983874630933455,5,4444991600.0,-851126000.0,2026-02-23 17:15,1,,0
3,005070,코스모신소재,KOSPI,1862866318800,"이차전지양극활물질,기능성필름",57300.0,52716.0,25.0,24.0,15.0,3,7.0,74.0,8.0,12.605042016806722,52.83682987229778,A,52235.0,48935.0,57127.36317533454,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,57300.0,52338.75,8.658376963350785,oneil,오닐,57300.0,53992.5,5.772251308900524,pullback,눌림목,52235.0,49150.0,5.9060017229826745,0,4331708800.0,-843690600.0,2026-02-23 17:15,1,,0
4,310210,보로노이,KOSDAQ,5168579401000,표적치료제,281000.0,258520.0,23.0,14.0,15.0,15,7.0,74.0,8.0,19.327731092436974,26.882387530633384,A,220045.0,213908.0,251414.69877540972,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,281000.0,254630.0,9.384341637010676,oneil,오닐,281000.0,263420.0,6.2562277580071175,pullback,눌림목,220045.0,199900.0,9.154945579313322,5,10579604500.0,10108204500.0,2026-02-23 17:16,1,,0
5,415640,KB발해인프라,KOSPI,1234033668360,기타,10070.0,9264.4,24.0,25.0,15.0,2,7.0,73.0,8.0,3.361344537815126,31.97895486407584,B,10009.5,9958.6,10183.446610833505,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",pullback,눌림목,10009.5,9821.1,1.882211898696235,breakout,Squeeze돌파,10183.446610833505,9947.946610833505,2.3125765666554083,oneil,오닐,10070.0,10027.0,0.4270109235352532,1,-128386880.0,-112130250.0,2026-02-23 17:15,1,,0
6,372320,큐로셀,KOSDAQ,809694368000,CAR-T 세포치료제,56000.0,51520.0,22.0,15.0,20.0,7,7.0,71.0,8.0,66.38655462184875,21.516408732563132,B,49730.0,48143.0,55058.59955785419,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 2, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,56000.0,51428.75,8.162946428571429,oneil,오닐,56000.0,52952.5,5.441964285714286,pullback,눌림목,49730.0,46073.0,7.353710034184596,0,269662700.0,201241700.0,2026-02-23 17:15,1,,0
7,069620,대웅제약,KOSPI,2223463742500,"양약,의료기기 제조/화장품,의약부의품 도소매/부동산 임대",191900.0,176548.0,17.0,25.0,13.0,9,7.0,71.0,8.0,18.48739495798319,11.91233302032837,B,170305.0,172798.0,188770.0060668615,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,191900.0,184890.0,3.6529442417926004,breakout,Squeeze돌파,191900.0,181385.0,5.479416362688901,pullback,눌림목,170305.0,161893.0,4.939373476997152,3,-2084941600.0,1565282700.0,2026-02-23 17:15,1,,0
8,066570,LG전자,KOSPI,21598734916200,"이동통신단말기,C-TV,V.C.R.,컴퓨터,완전평면 TV,플라즈마 디스플레이 패널 TV,전자제품(세탁기외),CDMA(코드분할다중접속)이동통신,전자교환기,전송기기",132600.0,121992.0,24.0,5.0,20.0,12,7.0,68.0,8.0,100.0,35.06459295757581,B,108255.0,100140.0,119152.54976427628,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,132600.0,126650.0,4.487179487179487,breakout,Squeeze돌파,132600.0,123675.0,6.730769230769231,pullback,눌림목,108255.0,106400.0,1.713546718396379,3,14645552000.0,88293988500.0,2026-02-23 17:16,1,,0
9,475960,토모큐브,KOSDAQ,887311066200,"홀로토모그래피 HT-X1, HT-2H",66300.0,60996.0,24.0,15.0,16.0,5,7.0,67.0,8.0,13.445378151260504,37.43477537753141,B,52260.0,51049.0,61759.9479873844,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,66300.0,59598.75,10.107466063348417,oneil,오닐,66300.0,61832.5,6.738310708898944,pullback,눌림목,52260.0,46899.0,10.258323765786452,1,3781111500.0,-306250700.0,2026-02-23 17:15,1,,0
10,097230,HJ중공업,KOSPI,2311560806400,"선박건조,기계플랜트 제조/토목공사,건축공사,조경공사,전기공사,가스공사,준설공사,기계설비공사",25600.0,23552.0,20.0,15.0,20.0,5,7.0,67.0,8.0,0.0,12.257041346781373,B,24790.0,23936.0,27317.5957306344,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Inside Day,25600.0,24460.0,4.453125,pullback,눌림목,24790.0,22951.0,7.418313836224284,breakout,Squeeze돌파,27317.5957306344,25018.8457306344,8.414905991972581,2,46431147150.0,-835610200.0,2026-02-23 17:15,1,,0
