rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
1,441270,파인엠텍,KOSDAQ,411256872600,IT부품,10420.0,9586.4,23.0,23.0,20.0,7,7.0,80.0,8.0,4.201680672268908,27.988260504959676,C,9639.5,9610.4,10841.609490699691,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_c"": 3, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,10420.0,9860.25,5.371880998080615,pullback,눌림목,9639.5,9157.525,5.0000000000000036,breakout,Squeeze돌파,10841.609490699691,10001.984490699691,7.744468205760957,0,1009412350.0,821565400.0,2026-02-03 18:16,2,,0
2,456010,아이씨티케이,KOSDAQ,252735705720,"PUF반도체,보안솔루션(보안반도체,정보통신모듈기기,정보통신용반도체) 제조,개발",18180.0,16725.600000000002,24.0,25.0,18.0,2,7.0,76.0,8.0,0.0,36.997405352769874,B,16029.0,15461.4,17871.571694119906,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,18180.0,17091.5,5.987348734873487,breakout,Squeeze돌파,18180.0,16547.25,8.981023102310232,pullback,눌림목,16029.0,15350.0,4.236072119283798,1,-1471722410.0,-180259600.0,2026-02-03 18:16,2,,0
3,361390,제노코,KOSDAQ,253462723200,"위성탑재체, 위성운용국, 항공전자 등",28800.0,26496.0,25.0,15.0,20.0,9,7.0,76.0,8.0,100.0,55.19467913711958,B,25517.5,19713.2,28865.39812765865,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,28865.39812765865,24961.64812765865,13.523977679904059,oneil,오닐,28800.0,26705.0,7.274305555555556,pullback,눌림목,25517.5,22394.5,12.238659743313413,1,2751241950.0,698869400.0,2026-02-03 18:16,2,,0
4,043370,피에이치에이,KOSDAQ,252000000000,"자동차용 도어랫치, 도어힌지",12000.0,11510.0,25.0,10.0,12.0,15,10.0,72.0,4.083333333333333,84.87394957983193,47.292752493607914,-,11791.5,11695.6,12577.144742711856,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""risk_safe"": 10}",pullback,눌림목,11791.5,11201.925,5.000000000000006,oneil,오닐,12000.0,11944.0,0.46666666666666673,breakout,Squeeze돌파,12577.144742711856,11565.394742711856,8.044353632697787,5,830023460.0,96622320.0,2026-02-03 18:16,2,,0
5,083310,엘오티베큠,KOSDAQ,245422254740,반도체제조용진공펌프,13780.0,12677.6,23.0,20.0,10.0,11,7.0,71.0,8.0,9.243697478991596,25.270201189067997,R,12872.5,12542.4,13865.750041426307,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""risk_deduction"": -3}",oneil,Inside Day,13780.0,13198.0,4.223512336719884,breakout,Squeeze돌파,13865.750041426307,12992.750041426307,6.296089265937745,pullback,눌림목,12872.5,12174.1,5.4255195183530756,5,3221474900.0,-1007660620.0,2026-02-03 18:16,2,,0
6,004700,조광피혁,KOSPI,488046729200,"가죽(피혁원단,제화용원단,카시트용원단),가방,신발 제조,도매",73400.0,66600.0,24.0,24.0,16.0,3,3.0,70.0,9.264305177111716,1.680672268907563,30.96244082461205,A,69350.0,68884.0,73217.87765668218,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_a"": 4, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -7}",breakout,Squeeze돌파,73400.0,67835.0,7.5817438692098085,oneil,오닐,73400.0,71430.0,2.683923705722071,pullback,눌림목,69350.0,65882.5,5.0,0,120096400.0,-78818500.0,2026-02-03 18:16,2,,0
7,001820,삼화콘덴서,KOSPI,350831250000,콘덴서(축전기) 제조,33750.0,31050.0,21.0,25.0,16.0,0,7.0,69.0,8.0,18.48739495798319,35.33473942763663,B,30187.5,30775.0,33616.91032096871,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",oneil,Pocket Pivot,33750.0,32465.0,3.8074074074074074,breakout,Squeeze돌파,33750.0,31822.5,5.711111111111111,pullback,눌림목,30187.5,28645.5,5.10807453416149,0,-32268450.0,-40811150.0,2026-02-03 18:16,2,,0
8,006110,삼아알미늄,KOSPI,434001522000,"알루미늄박지,은박지,은박가공품,알페이스트 제조,도매,수출",29500.0,27140.0,25.0,15.0,18.0,4,7.0,69.0,8.0,55.46218487394958,45.8151881459846,B,26197.5,25147.0,29629.133869890553,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,29629.133869890553,26835.383869890553,9.429064016073177,oneil,오닐,29500.0,28735.0,2.593220338983051,pullback,눌림목,26197.5,23962.5,8.531348411107931,0,-3151348550.0,233057300.0,2026-02-03 18:16,2,,0
9,093520,매커스,KOSDAQ,339914208000,자일링스(Xilinx)비메모리반도체(PLDchip)유통,24000.0,22080.0,20.0,20.0,16.0,6,7.0,69.0,8.0,0.0,25.848485711416462,R,21662.5,21916.0,24495.179044929355,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 3, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_deduction"": -3}",breakout,Squeeze돌파,24495.179044929355,22985.804044929355,6.161926790702309,oneil,오닐,24000.0,22993.75,4.192708333333333,pullback,눌림목,21662.5,20455.0,5.574148874783613,1,-15062550.0,299431850.0,2026-02-03 18:16,2,,0
10,199820,제일일렉트릭,KOSDAQ,230865800000,"PCB Assay, 배선기구, 분전반 등",10390.0,9690.0,23.0,20.0,17.0,0,8.0,68.0,6.737247353224254,10.084033613445378,49.49676252660641,R,9883.5,9512.6,10534.68296740458,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 5, ""risk_deduction"": -2}",breakout,Squeeze돌파,10534.68296740458,9864.18296740458,6.36469082244428,oneil,오닐,10390.0,10042.0,3.3493743984600575,pullback,눌림목,9883.5,9347.1,5.42722719684322,0,-668829450.0,-13595080.0,2026-02-03 18:16,2,,0
